event_id,ts,event_type,session_id,underlying,exchange,instrument_kind,instrument_class,lifecycle_state,exposure_group,decision_source,strategy_version,score_version,universe_version,parameter_profile,payload_json
20260821132253903397-172,2026-08-21T13:22:53.903397+05:30,PAPER_INSTRUMENT_DEFERRED,20260821_125122,M&M,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:M&M,staged_scheduler,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""lane"": ""AUDIT"", ""reason"": ""FAILURE_BACKOFF"", ""scheduler_cycle"": 64}"
20260821132253904529-173,2026-08-21T13:22:53.904529+05:30,PAPER_INSTRUMENT_DEFERRED,20260821_125122,MARUTI,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:MARUTI,staged_scheduler,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""lane"": ""AUDIT"", ""reason"": ""FAILURE_BACKOFF"", ""scheduler_cycle"": 64}"
20260821132253905166-174,2026-08-21T13:22:53.905166+05:30,PAPER_INSTRUMENT_DEFERRED,20260821_125122,MAXHEALTH,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:MAXHEALTH,staged_scheduler,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""lane"": ""AUDIT"", ""reason"": ""FAILURE_BACKOFF"", ""scheduler_cycle"": 64}"
20260821132253905409-175,2026-08-21T13:22:53.905409+05:30,PAPER_INSTRUMENT_DEFERRED,20260821_125122,NTPC,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:NTPC,staged_scheduler,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""lane"": ""AUDIT"", ""reason"": ""FAILURE_BACKOFF"", ""scheduler_cycle"": 64}"
20260821132253905642-176,2026-08-21T13:22:53.905642+05:30,PAPER_INSTRUMENT_DEFERRED,20260821_125122,NESTLEIND,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:NESTLEIND,staged_scheduler,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""lane"": ""AUDIT"", ""reason"": ""FAILURE_BACKOFF"", ""scheduler_cycle"": 64}"
20260821132253905897-177,2026-08-21T13:22:53.905897+05:30,PAPER_INSTRUMENT_DEFERRED,20260821_125122,ONGC,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:ONGC,staged_scheduler,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""lane"": ""AUDIT"", ""reason"": ""FAILURE_BACKOFF"", ""scheduler_cycle"": 64}"
20260821132253906158-178,2026-08-21T13:22:53.906158+05:30,PAPER_INSTRUMENT_DEFERRED,20260821_125122,POWERGRID,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:POWERGRID,staged_scheduler,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""lane"": ""AUDIT"", ""reason"": ""FAILURE_BACKOFF"", ""scheduler_cycle"": 64}"
20260821132310382304-179,2026-08-21T13:23:10.382304+05:30,INCIDENT_ENTRY_BLOCK,20260821_125122,,,,,,INDEX:,incident_guard,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Cycle failure: OptionChainParseError: Missing CE at strike 4080.0; reconnect stabilization in progress""}"
20260821132344177784-180,2026-08-21T13:23:44.177784+05:30,DATA_HEALTH_ALERT,20260821_125122,FINNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:FINANCIALS,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:23:44.177784+05:30"", ""last_reason"": ""CE/PE timestamp delta 14.00s at 26200.0; CE/PE timestamp delta 19.00s at 26250.0; CE/PE timestamp delta 3.00s at 26300.0; Candidate option quote stale 99.18s; Candidate option quote stale 80.18s; Candidate option quote stale 47.18s; Candidate option quote stale 61.18s; Candidate option quote stale 34.18s; Candidate option quote stale 37.18s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821132344186473-181,2026-08-21T13:23:44.186473+05:30,DATA_HEALTH_ALERT,20260821_125122,MIDCPNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:MIDCAP,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:23:44.186473+05:30"", ""last_reason"": ""CE/PE timestamp delta 4.00s at 14825.0; Candidate option quote stale 25.18s; Candidate option quote stale 29.18s; Candidate option quote stale 24.18s; Candidate option quote stale 24.19s; Candidate option quote stale 21.19s; Candidate option quote stale 22.19s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821132344198156-182,2026-08-21T13:23:44.198156+05:30,DATA_HEALTH_ALERT,20260821_125122,TMPV,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:TMPV,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:23:44.198156+05:30"", ""last_reason"": ""CE/PE timestamp delta 10.00s at 310.0; CE/PE timestamp delta 3.00s at 315.0; CE/PE timestamp delta 3.00s at 320.0; Candidate option quote stale 41.20s; Candidate option quote stale 38.20s; Candidate option quote stale 48.20s; Candidate option quote stale 38.20s; Candidate option quote stale 35.20s; Candidate option quote stale 38.20s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821132344169730-183,2026-08-21T13:23:44.169730+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260821_125122,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 33_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 42.8296758535987, ""calibration_uncertainty_risk"": 60.60606060606061, ""cross_instrument_market_hostility"": 24.36023765935005, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""33_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 48.609769525572716, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-21T13:23:44.169730+05:30""}}"
20260821132359941186-184,2026-08-21T13:23:59.941186+05:30,DATA_HEALTH_ALERT,20260821_125122,NIFTY,NSE,INDEX,NSE_INDEX,,INDEX:BROAD_EQUITY,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T13:23:59.941186+05:30"", ""last_reason"": ""Invalid IV for CE 22750.0; Missing delta for CE 22750.0; Invalid IV for PE 22750.0; Zero volume CE at 22750.0; Zero volume CE at 22850.0; Zero volume CE at 22950.0; Candidate option quote stale 10.94s; Candidate option quote stale 10.94s; Candidate option quote stale 11.94s; Candidate option quote stale 11.94s; Candidate option quote stale 10.94s; Candidate option quote stale 10.94s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
