skip_id,timestamp,ranking_cycle_id,underlying,option_type,rank,OpportunityScore,ComparableOpportunityScore,DynamicExcellentThreshold,gate_snapshot_id,gate_features_json,required_stop_points,entry_mid,DirectionScore,TradeQualityScore,ContractQualityScore,PremiumElasticity,ExpectedMove,RequiredMove,ExpectedRequiredRatio,IVCrushRiskScore,MarketHostilityScore,RegimeConfidence,DataHealthStatus,hard_stop_fit,veto_reason,why_not_traded,calibration_status,exchange,instrument_kind,instrument_class,instrument_id,lifecycle_state,exposure_group,calibrated_success_probability,calibrated_net_expectancy_r,strategy_version,score_version,universe_version,parameter_profile
202608211308_4_MAXHEALTH_CE,2026-08-21T07:38:44.372049+00:00,202608211308,MAXHEALTH,CE,4,24.671583349062473,24.671583349062473,87.0,23bd34c2aeb5,"{""contract_quality_min"": 0.0, ""direction_min"": 8.040201005025127, ""excellent_score_min"": 24.671583349062473, ""execution_quality_min"": 0.0, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 52.19440224377779, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.354214770940455, ""min_5depth_lots_each_side"": 13.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 3.322259136212624, ""trade_quality_min"": 66.66666666666414}",1.5050000000000001,7.525,8.040201005025127,66.66666666666414,0,0.5,12.477500000000001,10.695000000000002,1.1666666666666665,24.0,20.354214770940455,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.0 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; FinalConfidence below configured minimum; ExecutionQuality below excellent gate: 0.0 < 80.0; ConvexityEdge below excellent gate: 78.3 < 80.0; OpportunityConfidence below excellent gate: 52.2 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.0 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; FinalConfidence below configured minimum; ExecutionQuality below excellent gate: 0.0 < 80.0; ConvexityEdge below excellent gate: 78.3 < 80.0; OpportunityConfidence below excellent gate: 52.2 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,direction=UNVALIDATED;liquidity=UNVALIDATED,NSE,STOCK,NSE_STOCK_OPTION,MAXHEALTH,PAPER_ELIGIBLE,STOCK:MAXHEALTH,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608211308_5_MAXHEALTH_CE,2026-08-21T07:38:44.372619+00:00,202608211308,MAXHEALTH,CE,5,24.54274613976017,24.54274613976017,87.0,23bd34c2aeb5,"{""contract_quality_min"": 0.0, ""direction_min"": 8.040201005025127, ""excellent_score_min"": 24.54274613976017, ""execution_quality_min"": 0.0, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 53.90603015075468, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.354214770940455, ""min_5depth_lots_each_side"": 10.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 3.199999999999989, ""trade_quality_min"": 66.66666666666414}",2.5,12.5,8.040201005025127,66.66666666666414,0,0.7,12.477500000000001,10.695000000000002,1.1666666666666665,24.0,20.354214770940455,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.0 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; FinalConfidence below configured minimum; ExecutionQuality below excellent gate: 0.0 < 80.0; ConvexityEdge below excellent gate: 76.8 < 80.0; OpportunityConfidence below excellent gate: 53.9 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 8.0 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; FinalConfidence below configured minimum; ExecutionQuality below excellent gate: 0.0 < 80.0; ConvexityEdge below excellent gate: 76.8 < 80.0; OpportunityConfidence below excellent gate: 53.9 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,direction=UNVALIDATED;liquidity=UNVALIDATED,NSE,STOCK,NSE_STOCK_OPTION,MAXHEALTH,PAPER_ELIGIBLE,STOCK:MAXHEALTH,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608211309_1_NIFTY_CE,2026-08-21T07:39:50.304308+00:00,202608211309,NIFTY,CE,1,69.19576567297221,69.19576567297221,80.0,00929e22c867,"{""contract_quality_min"": 0.0, ""direction_min"": 5.925852563467937, ""excellent_score_min"": 69.19576567297221, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.3333333333333333, ""final_confidence_min"": 84.38887788452018, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.238294342537674, ""min_5depth_lots_each_side"": 294.0, ""min_top_book_lots"": 15.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.24200518582542627, ""trade_quality_min"": 80.0}",28.925,144.625,5.925852563467937,80.0,0,0.7,134.5,100.875,1.3333333333333333,24.0,18.238294342537674,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.9 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.33 < 1.60; ConvexityEdge below excellent gate: 76.8 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.9 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.33 < 1.60; ConvexityEdge below excellent gate: 76.8 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,NIFTY,PAPER_ELIGIBLE,INDEX:BROAD_EQUITY,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608211309_2_BANKNIFTY_CE,2026-08-21T07:39:50.304890+00:00,202608211309,BANKNIFTY,CE,2,57.82363629648348,57.82363629648348,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 2.989207469897087, ""excellent_score_min"": 57.82363629648348, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 85.02549869317615, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.771570682246782, ""min_5depth_lots_each_side"": 21.0, ""min_top_book_lots"": 4.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.16992353440951571, ""trade_quality_min"": 43.59039190897196}",58.85,294.25,2.989207469897087,43.59039190897196,0,0.5,430.12125,303.61499999999995,1.4166666666666667,24.0,20.771570682246782,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.0 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 78.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.0 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 78.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608211309_3_BANKNIFTY_PE,2026-08-21T07:39:50.305542+00:00,202608211309,BANKNIFTY,PE,3,57.28557895190199,57.28557895190199,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 57.28557895190199, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 84.12873645220701, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.771570682246782, ""min_5depth_lots_each_side"": 13.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.30692952425924014, ""trade_quality_min"": 43.59039190897196}",42.355,211.77499999999998,-2.989207469897087,43.59039190897196,0,0.5,430.12125,303.61499999999995,1.4166666666666667,24.0,20.771570682246782,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.0 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 78.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.0 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 78.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608211309_4_BANKNIFTY_PE,2026-08-21T07:39:50.306112+00:00,202608211309,BANKNIFTY,PE,4,56.98557895190199,56.98557895190199,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 56.98557895190199, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 84.12873645220701, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.771570682246782, ""min_5depth_lots_each_side"": 18.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2908949869097256, ""trade_quality_min"": 43.59039190897196}",51.565,257.825,-2.989207469897087,43.59039190897196,0,0.7,430.12125,303.61499999999995,1.4166666666666667,24.0,20.771570682246782,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.0 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 76.8 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.0 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 76.8 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608211309_5_BANKNIFTY_PE,2026-08-21T07:39:50.306750+00:00,202608211309,BANKNIFTY,PE,5,54.085578951901994,54.085578951901994,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 54.085578951901994, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 84.12873645220701, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.771570682246782, ""min_5depth_lots_each_side"": 27.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3483309143686634, ""trade_quality_min"": 43.59039190897196}",34.45,172.25,-2.989207469897087,43.59039190897196,0,0.3,430.12125,303.61499999999995,1.4166666666666667,24.0,20.771570682246782,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.0 < 65.0; PremiumElasticity hard reject: 0.30 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 62.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.0 < 65.0; PremiumElasticity hard reject: 0.30 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 62.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608211310_1_NIFTY_CE,2026-08-21T07:40:52.082044+00:00,202608211310,NIFTY,CE,1,67.49894238802966,67.49894238802966,80.0,00929e22c867,"{""contract_quality_min"": 0.0, ""direction_min"": 4.175408412291978, ""excellent_score_min"": 67.49894238802966, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.3333333333333333, ""final_confidence_min"": 86.04631126184177, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.257490165678224, ""min_5depth_lots_each_side"": 122.0, ""min_top_book_lots"": 4.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.24183796856106013, ""trade_quality_min"": 73.60000000000677}",28.945000000000007,144.72500000000002,4.175408412291978,73.60000000000677,0,0.7,134.88,101.16,1.3333333333333333,24.0,18.257490165678224,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.2 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.33 < 1.60; ConvexityEdge below excellent gate: 76.8 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.2 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.33 < 1.60; ConvexityEdge below excellent gate: 76.8 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,NIFTY,PAPER_ELIGIBLE,INDEX:BROAD_EQUITY,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608211310_2_MIDCPNIFTY_CE,2026-08-21T07:40:52.082628+00:00,202608211310,MIDCPNIFTY,CE,2,53.30652322604305,53.30652322604305,90.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 2.641767558151682, ""excellent_score_min"": 53.30652322604305, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 80.73837039688134, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.10064316769067, ""min_5depth_lots_each_side"": 6.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.4604758250191821, ""trade_quality_min"": 29.47368421052862}",13.030000000000001,65.15,2.641767558151682,29.47368421052862,0,0.5,82.5175,76.17,1.0833333333333333,24.0,19.10064316769067,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.6 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 77.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.6 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 77.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608211310_3_MIDCPNIFTY_CE,2026-08-21T07:40:52.083086+00:00,202608211310,MIDCPNIFTY,CE,3,53.00652322604305,53.00652322604305,90.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 2.641767558151682, ""excellent_score_min"": 53.00652322604305, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 80.73837039688134, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.10064316769067, ""min_5depth_lots_each_side"": 10.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6955422067657252, ""trade_quality_min"": 29.47368421052862}",15.814999999999998,79.07499999999999,2.641767558151682,29.47368421052862,0,0.7,82.5175,76.17,1.0833333333333333,24.0,19.10064316769067,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.6 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 75.8 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.6 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 75.8 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608211310_4_MIDCPNIFTY_PE,2026-08-21T07:40:52.083774+00:00,202608211310,MIDCPNIFTY,PE,4,52.831005065575745,52.831005065575745,90.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 52.831005065575745, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 79.94584012943584, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.10064316769067, ""min_5depth_lots_each_side"": 8.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.4854368932038904, ""trade_quality_min"": 29.47368421052862}",12.36,61.8,-2.641767558151682,29.47368421052862,0,0.5,82.5175,76.17,1.0833333333333333,24.0,19.10064316769067,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.6 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 77.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.6 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 77.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608211310_5_MIDCPNIFTY_PE,2026-08-21T07:40:52.084306+00:00,202608211310,MIDCPNIFTY,PE,5,52.53100506557574,52.53100506557574,90.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 52.53100506557574, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 79.94584012943584, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.10064316769067, ""min_5depth_lots_each_side"": 13.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.670690811535882, ""trade_quality_min"": 29.47368421052862}",14.91,74.55,-2.641767558151682,29.47368421052862,0,0.7,82.5175,76.17,1.0833333333333333,24.0,19.10064316769067,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.6 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 75.8 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.6 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 75.8 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608211312_1_ADANIPORTS_PE,2026-08-21T07:42:06.465281+00:00,202608211312,ADANIPORTS,PE,1,33.80747999777873,33.80747999777873,87.0,0ea962f87095,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 33.80747999777873, ""execution_quality_min"": 68.61702127659574, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 71.97743761225689, ""iv_crush_max"": 24.0, ""market_hostility_max"": 27.654248211899638, ""min_5depth_lots_each_side"": 5.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.5197568389057752, ""trade_quality_min"": 67.45098039215435}",6.58,32.9,-20.334574688183267,67.45098039215435,0,0.7,22.3475,19.155,1.1666666666666665,24.0,27.654248211899638,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -20.3 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ExecutionQuality below excellent gate: 68.6 < 80.0; ConvexityEdge below excellent gate: 76.8 < 80.0; RegimeFit below excellent gate: 60.0 < 70.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -20.3 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ExecutionQuality below excellent gate: 68.6 < 80.0; ConvexityEdge below excellent gate: 76.8 < 80.0; RegimeFit below excellent gate: 60.0 < 70.0,direction=UNVALIDATED;liquidity=UNVALIDATED,NSE,STOCK,NSE_STOCK_OPTION,ADANIPORTS,PAPER_ELIGIBLE,STOCK:ADANIPORTS,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608211312_2_ADANIPORTS_PE,2026-08-21T07:42:06.465919+00:00,202608211312,ADANIPORTS,PE,2,30.532702809586382,30.532702809586382,87.0,0ea962f87095,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 30.532702809586382, ""execution_quality_min"": 47.22946544980391, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 68.31099947052115, ""iv_crush_max"": 24.0, ""market_hostility_max"": 27.654248211899638, ""min_5depth_lots_each_side"": 5.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.825293350717087, ""trade_quality_min"": 67.45098039215435}",3.8350000000000004,19.175,-20.334574688183267,67.45098039215435,0,0.5,22.3475,19.155,1.1666666666666665,24.0,27.654248211899638,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -20.3 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ExecutionQuality below excellent gate: 47.2 < 80.0; ConvexityEdge below excellent gate: 78.3 < 80.0; OpportunityConfidence below excellent gate: 68.3 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -20.3 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ExecutionQuality below excellent gate: 47.2 < 80.0; ConvexityEdge below excellent gate: 78.3 < 80.0; OpportunityConfidence below excellent gate: 68.3 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,direction=UNVALIDATED;liquidity=UNVALIDATED,NSE,STOCK,NSE_STOCK_OPTION,ADANIPORTS,PAPER_ELIGIBLE,STOCK:ADANIPORTS,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608211312_3_ADANIPORTS_CE,2026-08-21T07:42:06.466463+00:00,202608211312,ADANIPORTS,CE,3,28.603403911394743,28.603403911394743,87.0,0ea962f87095,"{""contract_quality_min"": 0.0, ""direction_min"": 20.334574688183267, ""excellent_score_min"": 28.603403911394743, ""execution_quality_min"": 15.909090909090896, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 68.49671026739938, ""iv_crush_max"": 24.0, ""market_hostility_max"": 27.654248211899638, ""min_5depth_lots_each_side"": 7.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 2.272727272727273, ""trade_quality_min"": 67.45098039215435}",4.4,22.0,20.334574688183267,67.45098039215435,0,0.7,22.3475,19.155,1.1666666666666665,24.0,27.654248211899638,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 20.3 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ExecutionQuality below excellent gate: 15.9 < 80.0; ConvexityEdge below excellent gate: 76.8 < 80.0; OpportunityConfidence below excellent gate: 68.5 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 20.3 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; ExecutionQuality below excellent gate: 15.9 < 80.0; ConvexityEdge below excellent gate: 76.8 < 80.0; OpportunityConfidence below excellent gate: 68.5 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,direction=UNVALIDATED;liquidity=UNVALIDATED,NSE,STOCK,NSE_STOCK_OPTION,ADANIPORTS,PAPER_ELIGIBLE,STOCK:ADANIPORTS,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
