skip_id,window_minutes,observed_at,underlying,instrument_id,instrument_class,gate_snapshot_id,gate_features_json,ComparableOpportunityScore,strategy_version,score_version,parameter_profile,source,future_bid,future_ask,mfe_points,mae_points,would_have_hit_target,would_have_hit_stop,forward_r_multiple,status,reason,evidence_profile
202608211301_1_MIDCPNIFTY_PE,5,2026-08-21T13:06:13.220849+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 2.5602673458112677, ""excellent_score_min"": 53.79764575815096, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 81.26675615125609, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.020800341431418, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5285013212533161, ""trade_quality_min"": 31.275720164614672}",53.79764575815096,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,62.75,63.15,0.0,-3.4749999999999943,False,False,-0.26236315590788933,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608211301_2_BANKNIFTY_PE,5,2026-08-21T13:06:13.220849+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 53.14378779388568, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666665, ""final_confidence_min"": 79.86270376392774, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.850497933775948, ""min_5depth_lots_each_side"": 17.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.24744123270723714, ""trade_quality_min"": 28.808567603747576}",53.14378779388568,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608211301_3_MIDCPNIFTY_CE,5,2026-08-21T13:06:13.220849+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 53.03679763590494, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 80.49867594751271, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.020800341431418, ""min_5depth_lots_each_side"": 11.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5888125613346454, ""trade_quality_min"": 31.275720164614672}",53.03679763590494,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,78.15,78.65,1.7249999999999943,0.0,False,False,0.11285574092247261,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608211301_4_BANKNIFTY_PE,5,2026-08-21T13:06:13.220849+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 52.84378779388568, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666665, ""final_confidence_min"": 79.86270376392774, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.850497933775948, ""min_5depth_lots_each_side"": 6.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.27816411682892905, ""trade_quality_min"": 28.808567603747576}",52.84378779388568,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608211301_5_MIDCPNIFTY_CE,5,2026-08-21T13:06:13.220849+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 52.342593749099606, ""execution_quality_min"": 93.37197408796445, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 80.49867594751271, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.020800341431418, ""min_5depth_lots_each_side"": 15.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9546539379474963, ""trade_quality_min"": 31.275720164614672}",52.342593749099606,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,64.2,64.75,1.3500000000000085,0.0,False,False,0.10739856801909375,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608211302_1_MIDCPNIFTY_PE,5,2026-08-21T13:07:59.523866+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 1.4822550489312603, ""excellent_score_min"": 50.53999143791313, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 77.80528756609627, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.98046159427397, ""min_5depth_lots_each_side"": 6.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5428460643660467, ""trade_quality_min"": 20.276497695855255}",50.53999143791313,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608211302_2_MIDCPNIFTY_CE,5,2026-08-21T13:07:59.523866+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 50.273185529105504, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 77.3606110514169, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.98046159427397, ""min_5depth_lots_each_side"": 10.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5483744614179419, ""trade_quality_min"": 20.276497695855255}",50.273185529105504,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608211302_3_MIDCPNIFTY_CE,5,2026-08-21T13:07:59.523866+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 49.97318552910551, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 77.3606110514169, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.98046159427397, ""min_5depth_lots_each_side"": 10.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.4526349822179041, ""trade_quality_min"": 20.276497695855255}",49.97318552910551,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608211302_4_MIDCPNIFTY_PE,5,2026-08-21T13:07:59.523866+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 1.4822550489312603, ""excellent_score_min"": 49.96492776576675, ""execution_quality_min"": 98.16624218569082, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 77.80528756609627, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.98046159427397, ""min_5depth_lots_each_side"": 8.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8427876823338809, ""trade_quality_min"": 20.276497695855255}",49.96492776576675,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608211302_5_FINNIFTY_PE,5,2026-08-21T13:07:59.523866+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.7310887892107912, ""excellent_score_min"": 48.417939995048016, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 78.23035297355473, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.957699076515578, ""min_5depth_lots_each_side"": 7.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6170723345903364, ""trade_quality_min"": 22.06896551724369}",48.417939995048016,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608211303_1_FINNIFTY_PE,5,2026-08-21T13:08:49.408222+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.7310887892107912, ""excellent_score_min"": 48.177485404279324, ""execution_quality_min"": 98.39696939487538, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 78.23035297355473, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.957578515349432, ""min_5depth_lots_each_side"": 7.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8374040474529079, ""trade_quality_min"": 22.06896551724369}",48.177485404279324,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,68.3,68.85,0.0,-3.3500000000000085,False,False,-0.2337752965806007,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608211303_2_MIDCPNIFTY_PE,5,2026-08-21T13:08:49.408222+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.7815789916961154, ""excellent_score_min"": 47.53494336624894, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 74.60436131227486, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.72401834606906, ""min_5depth_lots_each_side"": 9.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6254886630179917, ""trade_quality_min"": 9.957081545068132}",47.53494336624894,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,60.5,61.0,0.0,-3.450000000000003,False,False,-0.2697419859265053,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608211303_3_MIDCPNIFTY_CE,5,2026-08-21T13:08:49.408222+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 47.39425914774364, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 74.36988761476603, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.72401834606906, ""min_5depth_lots_each_side"": 13.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.703399765533416, ""trade_quality_min"": 9.957081545068132}",47.39425914774364,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,65.15,65.6,1.1750000000000043,0.0,False,False,0.09183274716686238,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608211303_4_MIDCPNIFTY_PE,5,2026-08-21T13:08:49.408222+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.7815789916961154, ""excellent_score_min"": 47.234943366248935, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 74.60436131227486, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.72401834606906, ""min_5depth_lots_each_side"": 6.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6565988181221273, ""trade_quality_min"": 9.957081545068132}",47.234943366248935,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,73.2,73.75,0.0,-2.950000000000003,False,False,-0.19369665134602773,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608211303_5_MIDCPNIFTY_CE,5,2026-08-21T13:08:49.408222+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 47.094259147743635, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 74.36988761476603, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.72401834606906, ""min_5depth_lots_each_side"": 10.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5785920925747384, ""trade_quality_min"": 9.957081545068132}",47.094259147743635,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,79.95,80.5,2.174999999999997,0.0,False,False,0.1398264223722274,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608211254_1_BANKNIFTY_CE,15,2026-08-21T13:09:23.799510+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 1.6718159406960282, ""excellent_score_min"": 51.380366485518124, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 78.09983935049286, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.557115893837096, ""min_5depth_lots_each_side"": 13.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.268985923070026, ""trade_quality_min"": 21.163556531294827}",51.380366485518124,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,294.0,294.5,15.175000000000011,0.0,False,False,0.6070000000000004,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
