skip_id,created_at,underlying,expiry,strike,side,entry_mid,entry_bid,entry_ask,hard_stop_points,target_r,ComparableOpportunityScore,gate_snapshot_id,gate_features_json,instrument_id,instrument_class,evidence_profile,parameter_profile,strategy_version,score_version,universe_version
202608211317_4_BANKNIFTY_PE,2026-08-21T07:47:09.120163+00:00,BANKNIFTY,2026-08-25,57800.0,PE,267.4,267.05,267.75,25.0,2.0,49.97742485831921,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 1.7333305600044373, ""excellent_score_min"": 49.97742485831921, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 76.89698588537104, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.484380928108834, ""min_5depth_lots_each_side"": 32.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.26178010471203766, ""trade_quality_min"": 17.123287671234586}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211317_5_BANKNIFTY_CE,2026-08-21T07:47:09.120847+00:00,BANKNIFTY,2026-08-25,57700.0,CE,274.275,274.0,274.55,25.0,2.0,49.965425357518406,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 49.965425357518406, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 76.3769867173697, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.484380928108834, ""min_5depth_lots_each_side"": 21.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.200528666484372, ""trade_quality_min"": 17.123287671234586}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211318_1_NIFTY_CE,2026-08-21T07:48:25.034088+00:00,NIFTY,2026-08-25,24250.0,CE,105.825,105.7,105.95,21.165000000000003,2.0,61.7616991671316,00929e22c867,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 61.7616991671316, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.3333333333333333, ""final_confidence_min"": 86.61972259503001, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.533469310032086, ""min_5depth_lots_each_side"": 167.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.23623907394283014, ""trade_quality_min"": 51.7269076305144}",NIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211318_2_NIFTY_CE,2026-08-21T07:48:25.034875+00:00,NIFTY,2026-08-25,24200.0,CE,139.875,139.7,140.05,25.0,2.0,61.461699167131606,00929e22c867,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 61.461699167131606, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.3333333333333333, ""final_confidence_min"": 86.61972259503001, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.533469310032086, ""min_5depth_lots_each_side"": 103.0, ""min_top_book_lots"": 17.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.250223413762304, ""trade_quality_min"": 51.7269076305144}",NIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211318_3_FINNIFTY_PE,2026-08-21T07:48:25.035493+00:00,FINNIFTY,2026-08-25,26200.0,PE,72.25,71.9,72.6,14.450000000000001,2.0,58.46652887673133,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 5.054820826014722, ""excellent_score_min"": 58.46652887673133, ""execution_quality_min"": 92.76322293623399, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 90.04393740962057, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.78653574158275, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9688581314878736, ""trade_quality_min"": 59.28571428572786}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211318_4_BANKNIFTY_PE,2026-08-21T07:48:25.036043+00:00,BANKNIFTY,2026-08-25,57700.0,PE,218.975,218.75,219.2,25.0,2.0,56.93872201421139,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.5627889567401296, ""excellent_score_min"": 56.93872201421139, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666665, ""final_confidence_min"": 83.96478584834594, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.408591339319933, ""min_5depth_lots_each_side"": 25.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.20550291129123813, ""trade_quality_min"": 39.76789168278304}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211318_5_BANKNIFTY_PE,2026-08-21T07:48:25.036736+00:00,BANKNIFTY,2026-08-25,57800.0,PE,266.15,265.9,266.4,25.0,2.0,56.638722014211396,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.5627889567401296, ""excellent_score_min"": 56.638722014211396, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666665, ""final_confidence_min"": 83.96478584834594, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.408591339319933, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.187863986473793, ""trade_quality_min"": 39.76789168278304}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211319_1_FINNIFTY_PE,2026-08-21T07:49:31.610828+00:00,FINNIFTY,2026-08-25,26300.0,PE,112.875,112.55,113.2,22.575000000000003,2.0,57.13582698694467,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 3.2891355740567216, ""excellent_score_min"": 57.13582698694467, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.2500000000000002, ""final_confidence_min"": 84.39528421170706, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.999225615128033, ""min_5depth_lots_each_side"": 6.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5758582502768599, ""trade_quality_min"": 41.33971291866182}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211319_2_NIFTY_CE,2026-08-21T07:49:31.611466+00:00,NIFTY,2026-08-25,24250.0,CE,105.425,105.3,105.55,21.085,2.0,53.50657159956843,00929e22c867,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 53.50657159956843, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.3333333333333337, ""final_confidence_min"": 77.93400260009196, ""iv_crush_max"": 24.0, ""market_hostility_max"": 18.640387959774703, ""min_5depth_lots_each_side"": 97.0, ""min_top_book_lots"": 4.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.23713540431586438, ""trade_quality_min"": 22.180685358236925}",NIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211319_3_FINNIFTY_PE,2026-08-21T07:49:31.611949+00:00,FINNIFTY,2026-08-25,26200.0,PE,71.19999999999999,70.85,71.55,14.239999999999998,2.0,53.058459410700664,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 3.2891355740567216, ""excellent_score_min"": 53.058459410700664, ""execution_quality_min"": 92.15088282503996, ""expected_required_ratio_min"": 1.2500000000000002, ""final_confidence_min"": 84.39528421170706, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.999225615128033, ""min_5depth_lots_each_side"": 9.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9831460674157345, ""trade_quality_min"": 41.33971291866182}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211319_4_BANKNIFTY_PE,2026-08-21T07:49:31.612524+00:00,BANKNIFTY,2026-08-25,57700.0,PE,217.8,217.5,218.1,25.0,2.0,52.53140301393539,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 2.1767085255578666, ""excellent_score_min"": 52.53140301393539, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666665, ""final_confidence_min"": 79.3927713390774, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.830405129369865, ""min_5depth_lots_each_side"": 14.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2754820936639092, ""trade_quality_min"": 25.22088353414577}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211319_5_BANKNIFTY_PE,2026-08-21T07:49:31.613139+00:00,BANKNIFTY,2026-08-25,57800.0,PE,265.075,264.7,265.45,25.0,2.0,52.23140301393539,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 2.1767085255578666, ""excellent_score_min"": 52.23140301393539, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666665, ""final_confidence_min"": 79.3927713390774, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.830405129369865, ""min_5depth_lots_each_side"": 18.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.28293879090823354, ""trade_quality_min"": 25.22088353414577}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211320_1_FINNIFTY_PE,2026-08-21T07:50:33.789157+00:00,FINNIFTY,2026-08-25,26250.0,PE,91.67500000000001,91.4,91.95,18.335000000000004,2.0,57.435826986944676,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 3.2891355740567216, ""excellent_score_min"": 57.435826986944676, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 84.39528421170706, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.999035229361375, ""min_5depth_lots_each_side"": 11.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5999454595036783, ""trade_quality_min"": 41.33971291866182}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211320_2_FINNIFTY_CE,2026-08-21T07:50:33.789820+00:00,FINNIFTY,2026-08-25,26300.0,CE,122.3,122.0,122.6,24.46,2.0,53.64378258361446,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 53.64378258361446, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 83.40854353949004, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.999035229361375, ""min_5depth_lots_each_side"": 13.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.4905968928863404, ""trade_quality_min"": 41.33971291866182}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211320_3_FINNIFTY_PE,2026-08-21T07:50:33.790279+00:00,FINNIFTY,2026-08-25,26200.0,PE,71.775,71.4,72.15,14.355000000000002,2.0,52.60734512398005,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 3.2891355740567216, ""excellent_score_min"": 52.60734512398005, ""execution_quality_min"": 89.50291088222124, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 83.85609925872902, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.999035229361375, ""min_5depth_lots_each_side"": 8.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.0449320794148378, ""trade_quality_min"": 41.33971291866182}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211320_4_BANKNIFTY_PE,2026-08-21T07:50:33.790807+00:00,BANKNIFTY,2026-08-25,57700.0,PE,218.55,218.3,218.8,25.0,2.0,52.53121979930304,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 2.1767085255578666, ""excellent_score_min"": 52.53121979930304, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666665, ""final_confidence_min"": 79.3927713390774, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.831137987899258, ""min_5depth_lots_each_side"": 17.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.22878059940517043, ""trade_quality_min"": 25.22088353414577}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211320_5_BANKNIFTY_PE,2026-08-21T07:50:33.791464+00:00,BANKNIFTY,2026-08-25,57800.0,PE,265.275,265.0,265.55,25.0,2.0,52.23121979930304,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 2.1767085255578666, ""excellent_score_min"": 52.23121979930304, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666665, ""final_confidence_min"": 79.3927713390774, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.831137987899258, ""min_5depth_lots_each_side"": 22.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.20733201394779435, ""trade_quality_min"": 25.22088353414577}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608211322_1_BANKNIFTY_PE,2026-08-21T07:52:35.406587+00:00,BANKNIFTY,2026-08-25,57700.0,PE,227.7,227.5,227.9,25.0,2.0,51.58489873105097,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 1.879068751555099, ""excellent_score_min"": 51.58489873105097, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 78.38490599801581, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.823961010210702, ""min_5depth_lots_each_side"": 10.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.1756697408871347, ""trade_quality_min"": 22.010152284275193}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
