skip_id,timestamp,ranking_cycle_id,underlying,option_type,rank,OpportunityScore,DirectionScore,TradeQualityScore,ContractQualityScore,PremiumElasticity,ExpectedMove,RequiredMove,ExpectedRequiredRatio,IVCrushRiskScore,MarketHostilityScore,RegimeConfidence,DataHealthStatus,hard_stop_fit,veto_reason,why_not_traded,calibration_status
202608121522_1_NIFTY_PE,2026-08-12T09:52:38.960622+00:00,202608121522,NIFTY,PE,1,72.12406528818263,1.8549411405008154,80.0,70.0,0.5,32.59733333333241,155.205,0.21002759790813702,24.0,19.181426857184178,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121522_2_NIFTY_CE,2026-08-12T09:52:38.962242+00:00,202608121522,NIFTY,CE,2,72.06841705396761,-1.8549411405008154,80.0,70.0,0.5,32.59733333333241,155.205,0.21002759790813702,24.0,19.181426857184178,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121522_3_NIFTY_PE,2026-08-12T09:52:38.965669+00:00,202608121522,NIFTY,PE,3,71.47406528818264,1.8549411405008154,80.0,63.0,0.7,32.59733333333241,155.205,0.21002759790813702,24.0,19.181426857184178,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121522_4_NIFTY_CE,2026-08-12T09:52:38.966306+00:00,202608121522,NIFTY,CE,4,71.41841705396762,-1.8549411405008154,80.0,63.0,0.7,32.59733333333241,155.205,0.21002759790813702,24.0,19.181426857184178,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121522_5_BANKNIFTY_PE,2026-08-12T09:52:38.966842+00:00,202608121522,BANKNIFTY,PE,5,70.36879953707646,4.421892867708849,80.0,70.0,0.5,98.66799999999736,643.275,0.15338385604911953,22.5,20.023251144381987,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121523_1_BANKNIFTY_PE,2026-08-12T09:53:41.534541+00:00,202608121523,BANKNIFTY,PE,1,69.65985148514855,0.09000900090029151,80.0,70.0,0.5,76.83433333333217,643.185,0.11945914990761938,22.5,19.470497342829322,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121523_2_BANKNIFTY_CE,2026-08-12T09:53:41.534831+00:00,202608121523,BANKNIFTY,CE,2,69.65715121512154,-0.09000900090029151,80.0,70.0,0.5,76.83433333333217,643.185,0.11945914990761938,22.5,19.470497342829322,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121523_3_BANKNIFTY_PE,2026-08-12T09:53:41.534981+00:00,202608121523,BANKNIFTY,PE,3,69.00985148514854,0.09000900090029151,80.0,63.0,0.7,76.83433333333217,643.185,0.11945914990761938,22.5,19.470497342829322,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121523_4_BANKNIFTY_CE,2026-08-12T09:53:41.535160+00:00,202608121523,BANKNIFTY,CE,4,69.00715121512154,-0.09000900090029151,80.0,63.0,0.7,76.83433333333217,643.185,0.11945914990761938,22.5,19.470497342829322,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121523_5_MIDCPNIFTY_PE,2026-08-12T09:53:41.535395+00:00,202608121523,MIDCPNIFTY,PE,5,68.53200729808164,0.5075311614119932,80.0,63.0,0.7,17.669166666666115,171.67499999999998,0.10292218824328596,22.5,20.18694137420538,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121524_1_NIFTY_CE,2026-08-12T09:54:44.274155+00:00,202608121524,NIFTY,CE,1,50.618,0.0,0.0,70.0,0.5,22.25599999999977,155.46,0.1431622282259087,24.0,18.806521438706344,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121524_2_NIFTY_PE,2026-08-12T09:54:44.274759+00:00,202608121524,NIFTY,PE,2,50.618,-0.0,0.0,70.0,0.5,22.25599999999977,155.46,0.1431622282259087,24.0,18.806521438706344,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121524_3_NIFTY_CE,2026-08-12T09:54:44.275331+00:00,202608121524,NIFTY,CE,3,49.967999999999996,0.0,0.0,63.0,0.7,22.25599999999977,155.46,0.1431622282259087,24.0,18.806521438706344,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121524_4_NIFTY_PE,2026-08-12T09:54:44.275741+00:00,202608121524,NIFTY,PE,4,49.967999999999996,-0.0,0.0,63.0,0.7,22.25599999999977,155.46,0.1431622282259087,24.0,18.806521438706344,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121524_5_BANKNIFTY_CE,2026-08-12T09:54:44.276059+00:00,202608121524,BANKNIFTY,CE,5,48.445,0.0,0.0,70.0,0.5,51.968999999999504,641.7900000000001,0.08097508530827763,22.5,18.52770014894923,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121525_1_NIFTY_CE,2026-08-12T09:55:52.381931+00:00,202608121525,NIFTY,CE,1,50.618,0.0,0.0,70.0,0.5,14.62666666666628,155.57999999999996,0.09401379783176683,24.0,18.00197988372451,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121525_2_NIFTY_PE,2026-08-12T09:55:52.382593+00:00,202608121525,NIFTY,PE,2,50.618,-0.0,0.0,70.0,0.5,14.62666666666628,155.57999999999996,0.09401379783176683,24.0,18.00197988372451,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121525_3_NIFTY_CE,2026-08-12T09:55:52.382976+00:00,202608121525,NIFTY,CE,3,49.967999999999996,0.0,0.0,63.0,0.7,14.62666666666628,155.57999999999996,0.09401379783176683,24.0,18.00197988372451,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121525_4_NIFTY_PE,2026-08-12T09:55:52.383334+00:00,202608121525,NIFTY,PE,4,49.967999999999996,-0.0,0.0,63.0,0.7,14.62666666666628,155.57999999999996,0.09401379783176683,24.0,18.00197988372451,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121525_5_BANKNIFTY_CE,2026-08-12T09:55:52.383677+00:00,202608121525,BANKNIFTY,CE,5,48.445,0.0,0.0,70.0,0.5,38.49083333333292,644.22,0.05974796394606333,22.5,18.135348807554806,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121526_1_NIFTY_CE,2026-08-12T09:56:54.216615+00:00,202608121526,NIFTY,CE,1,50.618,0.0,0.0,70.0,0.5,10.079999999999224,154.52999999999997,0.06523005241700139,24.0,17.586026426727,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121526_2_NIFTY_PE,2026-08-12T09:56:54.216918+00:00,202608121526,NIFTY,PE,2,50.618,-0.0,0.0,70.0,0.5,10.079999999999224,154.52999999999997,0.06523005241700139,24.0,17.586026426727,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121526_3_NIFTY_CE,2026-08-12T09:56:54.217126+00:00,202608121526,NIFTY,CE,3,49.967999999999996,0.0,0.0,63.0,0.7,10.079999999999224,154.52999999999997,0.06523005241700139,24.0,17.586026426727,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121526_4_NIFTY_PE,2026-08-12T09:56:54.217308+00:00,202608121526,NIFTY,PE,4,49.967999999999996,-0.0,0.0,63.0,0.7,10.079999999999224,154.52999999999997,0.06523005241700139,24.0,17.586026426727,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121526_5_BANKNIFTY_CE,2026-08-12T09:56:54.217494+00:00,202608121526,BANKNIFTY,CE,5,48.445,0.0,0.0,70.0,0.5,26.168666666666006,642.795,0.0407107501873319,22.5,17.664527197881466,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121527_1_NIFTY_CE,2026-08-12T09:57:59.424225+00:00,202608121527,NIFTY,CE,1,50.618,0.0,0.0,70.0,0.5,3.535999999999767,154.29,0.022917881910686156,24.0,16.20954886837391,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121527_2_NIFTY_PE,2026-08-12T09:57:59.424536+00:00,202608121527,NIFTY,PE,2,50.618,-0.0,0.0,70.0,0.5,3.535999999999767,154.29,0.022917881910686156,24.0,16.20954886837391,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121527_3_NIFTY_CE,2026-08-12T09:57:59.424740+00:00,202608121527,NIFTY,CE,3,49.967999999999996,0.0,0.0,63.0,0.7,3.535999999999767,154.29,0.022917881910686156,24.0,16.20954886837391,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121527_4_NIFTY_PE,2026-08-12T09:57:59.424905+00:00,202608121527,NIFTY,PE,4,49.967999999999996,-0.0,0.0,63.0,0.7,3.535999999999767,154.29,0.022917881910686156,24.0,16.20954886837391,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121527_5_BANKNIFTY_CE,2026-08-12T09:57:59.425062+00:00,202608121527,BANKNIFTY,CE,5,48.445,0.0,0.0,70.0,0.5,14.993999999999504,643.11,0.02331482950039574,22.5,17.035611077116876,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121529_1_MIDCPNIFTY_CE,2026-08-12T09:59:10.904744+00:00,202608121529,MIDCPNIFTY,CE,1,73.64782257690491,31.602497746017768,80.0,63.0,0.7,2.563166666666651,169.41,0.015129960844499446,22.5,20.24635820475207,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121529_2_BANKNIFTY_CE,2026-08-12T09:59:10.905533+00:00,202608121529,BANKNIFTY,CE,2,72.26117566492734,15.85561009046872,80.0,70.0,0.5,9.140333333333086,636.4799999999999,0.0143607549857546,22.5,18.71535818626937,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121529_3_BANKNIFTY_PE,2026-08-12T09:59:10.906103+00:00,202608121529,BANKNIFTY,PE,3,71.78550736221328,-15.85561009046872,80.0,70.0,0.5,9.140333333333086,636.4799999999999,0.0143607549857546,22.5,18.71535818626937,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121529_4_BANKNIFTY_CE,2026-08-12T09:59:10.906999+00:00,202608121529,BANKNIFTY,CE,4,71.61117566492734,15.85561009046872,80.0,63.0,0.7,9.140333333333086,636.4799999999999,0.0143607549857546,22.5,18.71535818626937,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121529_5_BANKNIFTY_PE,2026-08-12T09:59:10.907671+00:00,202608121529,BANKNIFTY,PE,5,71.13550736221327,-15.85561009046872,80.0,63.0,0.7,9.140333333333086,636.4799999999999,0.0143607549857546,22.5,18.71535818626937,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121530_1_NIFTY_CE,2026-08-12T10:00:14.637330+00:00,202608121530,NIFTY,CE,1,75.84111825529418,24.38253488057073,80.0,70.0,0.5,118.80000000000001,145.905,0.8142284363112985,24.0,19.05140786423282,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121530_2_NIFTY_CE,2026-08-12T10:00:14.637689+00:00,202608121530,NIFTY,CE,2,75.19111825529417,24.38253488057073,80.0,63.0,0.7,118.80000000000001,145.905,0.8142284363112985,24.0,19.05140786423282,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121530_3_NIFTY_PE,2026-08-12T10:00:14.637904+00:00,202608121530,NIFTY,PE,3,75.10964220887705,-24.38253488057073,80.0,70.0,0.5,118.80000000000001,145.905,0.8142284363112985,24.0,19.05140786423282,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121530_4_NIFTY_PE,2026-08-12T10:00:14.638112+00:00,202608121530,NIFTY,PE,4,74.45964220887706,-24.38253488057073,80.0,63.0,0.7,118.80000000000001,145.905,0.8142284363112985,24.0,19.05140786423282,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608121530_5_MIDCPNIFTY_CE,2026-08-12T10:00:14.638355+00:00,202608121530,MIDCPNIFTY,CE,5,73.64782257690491,31.602497746017768,80.0,63.0,0.7,76.89499999999953,169.65,0.4532567049808401,22.5,20.24635820475207,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608130931_1_NIFTY_PE,2026-08-13T04:01:03.383859+00:00,202608130931,NIFTY,PE,1,58.327233371323885,6.111648481638047,27.813084112150904,70.0,0.5,185.72000000000003,139.29,1.3333333333333337,24.0,25.147408718194573,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130931_2_NIFTY_CE,2026-08-13T04:01:03.385111+00:00,202608130931,NIFTY,CE,2,58.14388391687474,-6.111648481638047,27.813084112150904,70.0,0.5,185.72000000000003,139.29,1.3333333333333337,24.0,25.147408718194573,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130931_3_NIFTY_PE,2026-08-13T04:01:03.385386+00:00,202608130931,NIFTY,PE,3,57.67723337132389,6.111648481638047,27.813084112150904,63.0,0.7,185.72000000000003,139.29,1.3333333333333337,24.0,25.147408718194573,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130931_4_NIFTY_CE,2026-08-13T04:01:03.385565+00:00,202608130931,NIFTY,CE,4,57.49388391687474,-6.111648481638047,27.813084112150904,63.0,0.7,185.72000000000003,139.29,1.3333333333333337,24.0,25.147408718194573,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130931_5_MIDCPNIFTY_PE,2026-08-13T04:01:03.385737+00:00,202608130931,MIDCPNIFTY,PE,5,55.6193726873183,8.277605882156848,31.061173533079934,63.0,0.7,182.4875,168.45,1.0833333333333335,22.5,26.95424348999984,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608130932_1_NIFTY_PE,2026-08-13T04:02:09.741555+00:00,202608130932,NIFTY,PE,1,60.7325863896188,6.473635135079865,34.63736263736114,70.0,0.5,186.01999999999998,139.515,1.3333333333333333,24.0,23.40809978452197,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130932_2_NIFTY_CE,2026-08-13T04:02:09.741827+00:00,202608130932,NIFTY,CE,2,60.53837733556641,-6.473635135079865,34.63736263736114,70.0,0.5,186.01999999999998,139.515,1.3333333333333333,24.0,23.40809978452197,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130932_3_NIFTY_PE,2026-08-13T04:02:09.742027+00:00,202608130932,NIFTY,PE,3,60.082586389618804,6.473635135079865,34.63736263736114,63.0,0.7,186.01999999999998,139.515,1.3333333333333333,24.0,23.40809978452197,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130932_4_NIFTY_CE,2026-08-13T04:02:09.742203+00:00,202608130932,NIFTY,CE,4,59.88837733556641,-6.473635135079865,34.63736263736114,63.0,0.7,186.01999999999998,139.515,1.3333333333333333,24.0,23.40809978452197,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130932_5_MIDCPNIFTY_PE,2026-08-13T04:02:09.742368+00:00,202608130932,MIDCPNIFTY,PE,5,58.57363018153606,11.473827826028696,37.68306010928835,70.0,0.5,182.71500000000003,168.66,1.0833333333333335,22.5,27.263232961437623,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608130932_1_NIFTY_PE,2026-08-13T04:02:11.844167+00:00,202608130932,NIFTY,PE,1,60.96551563569764,6.720093325501678,35.37297297297145,70.0,0.5,186.08,139.56,1.3333333333333335,24.0,23.462928781768607,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130932_2_NIFTY_CE,2026-08-13T04:02:11.844393+00:00,202608130932,NIFTY,CE,2,60.763912835932594,-6.720093325501678,35.37297297297145,70.0,0.5,186.08,139.56,1.3333333333333335,24.0,23.462928781768607,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130932_3_NIFTY_PE,2026-08-13T04:02:11.844632+00:00,202608130932,NIFTY,PE,3,60.315515635697636,6.720093325501678,35.37297297297145,63.0,0.7,186.08,139.56,1.3333333333333335,24.0,23.462928781768607,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130932_4_NIFTY_CE,2026-08-13T04:02:11.844796+00:00,202608130932,NIFTY,CE,4,60.11391283593259,-6.720093325501678,35.37297297297145,63.0,0.7,186.08,139.56,1.3333333333333335,24.0,23.462928781768607,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130932_5_MIDCPNIFTY_PE,2026-08-13T04:02:11.845153+00:00,202608130932,MIDCPNIFTY,PE,5,58.33233627869316,11.127749492529173,37.07317073170638,70.0,0.5,183.0725,168.98999999999998,1.0833333333333335,22.5,27.316920769807744,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608130933_1_NIFTY_PE,2026-08-13T04:03:15.700513+00:00,202608130933,NIFTY,PE,1,62.99355892244912,7.458456887983745,42.13457076566047,70.0,0.5,184.92000000000002,138.69,1.3333333333333335,24.0,23.411065113812523,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130933_2_MIDCPNIFTY_PE,2026-08-13T04:03:15.701198+00:00,202608130933,MIDCPNIFTY,PE,2,62.929105223329536,15.462820035131257,50.57671381937199,70.0,0.5,183.43000000000004,169.32000000000002,1.0833333333333335,22.5,26.91495980756511,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608130933_3_NIFTY_CE,2026-08-13T04:03:15.701882+00:00,202608130933,NIFTY,CE,3,62.769805215809605,-7.458456887983745,42.13457076566047,70.0,0.5,184.92000000000002,138.69,1.3333333333333335,24.0,23.411065113812523,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130933_4_MIDCPNIFTY_CE,2026-08-13T04:03:15.702416+00:00,202608130933,MIDCPNIFTY,CE,4,62.4652206222756,-15.462820035131257,50.57671381937199,70.0,0.5,183.43000000000004,169.32000000000002,1.0833333333333335,22.5,26.91495980756511,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608130933_5_NIFTY_PE,2026-08-13T04:03:15.702858+00:00,202608130933,NIFTY,PE,5,62.34355892244912,7.458456887983745,42.13457076566047,63.0,0.7,184.92000000000002,138.69,1.3333333333333335,24.0,23.411065113812523,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130933_1_NIFTY_PE,2026-08-13T04:03:18.121013+00:00,202608130933,NIFTY,PE,1,63.5815534757502,7.737738313304235,44.07017543859138,70.0,0.5,190.72,143.04,1.3333333333333335,24.0,23.411289875002353,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130933_2_NIFTY_CE,2026-08-13T04:03:18.121706+00:00,202608130933,NIFTY,CE,2,63.34942132635106,-7.737738313304235,44.07017543859138,70.0,0.5,190.72,143.04,1.3333333333333335,24.0,23.411289875002353,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130933_3_NIFTY_PE,2026-08-13T04:03:18.122128+00:00,202608130933,NIFTY,PE,3,62.9315534757502,7.737738313304235,44.07017543859138,63.0,0.7,190.72,143.04,1.3333333333333335,24.0,23.411289875002353,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130933_4_NIFTY_CE,2026-08-13T04:03:18.122424+00:00,202608130933,NIFTY,CE,4,62.69942132635107,-7.737738313304235,44.07017543859138,63.0,0.7,190.72,143.04,1.3333333333333335,24.0,23.411289875002353,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130933_5_MIDCPNIFTY_PE,2026-08-13T04:03:18.122716+00:00,202608130933,MIDCPNIFTY,PE,5,61.972255192111895,14.877308777346425,47.52391073326446,70.0,0.5,183.38125,169.275,1.0833333333333333,22.5,26.936783045857226,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608130934_1_NIFTY_PE,2026-08-13T04:04:10.472094+00:00,202608130934,NIFTY,PE,1,65.00074286012902,9.660109538741375,48.09815950919388,70.0,0.5,191.0,143.25,1.3333333333333333,24.0,23.514639505350395,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130934_2_NIFTY_CE,2026-08-13T04:04:10.472714+00:00,202608130934,NIFTY,CE,2,64.71093957396678,-9.660109538741375,48.09815950919388,70.0,0.5,191.0,143.25,1.3333333333333333,24.0,23.514639505350395,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130934_3_NIFTY_PE,2026-08-13T04:04:10.473123+00:00,202608130934,NIFTY,PE,3,64.35074286012902,9.660109538741375,48.09815950919388,63.0,0.7,191.0,143.25,1.3333333333333333,24.0,23.514639505350395,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130934_4_NIFTY_CE,2026-08-13T04:04:10.473477+00:00,202608130934,NIFTY,CE,4,64.06093957396678,-9.660109538741375,48.09815950919388,63.0,0.7,191.0,143.25,1.3333333333333333,24.0,23.514639505350395,60.0,VALID,True,,grade=C below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130934_5_MIDCPNIFTY_PE,2026-08-13T04:04:10.473824+00:00,202608130934,MIDCPNIFTY,PE,5,63.12106490818019,15.201584052978863,51.268237934904135,70.0,0.5,182.42249999999999,168.39,1.0833333333333333,22.5,26.74921232933799,60.0,VALID,True,Expected/Required hard reject,Expected/Required hard reject,direction=VALIDATED;liquidity=VALIDATED
202608130935_1_NIFTY_PE,2026-08-13T04:05:34.411752+00:00,202608130935,NIFTY,PE,1,56.21061136794592,3.9608353911322562,20.188481675389916,70.0,0.5,185.08,138.81,1.3333333333333335,24.0,23.65480536280031,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130935_2_NIFTY_CE,2026-08-13T04:05:34.412233+00:00,202608130935,NIFTY,CE,2,56.09178630621196,-3.9608353911322562,20.188481675389916,70.0,0.5,185.08,138.81,1.3333333333333335,24.0,23.65480536280031,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130935_3_NIFTY_PE,2026-08-13T04:05:34.412533+00:00,202608130935,NIFTY,PE,3,55.56061136794592,3.9608353911322562,20.188481675389916,63.0,0.7,185.08,138.81,1.3333333333333335,24.0,23.65480536280031,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130935_4_NIFTY_CE,2026-08-13T04:05:34.412803+00:00,202608130935,NIFTY,CE,4,55.44178630621195,-3.9608353911322562,20.188481675389916,63.0,0.7,185.08,138.81,1.3333333333333335,24.0,23.65480536280031,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130935_5_NIFTY_PE,2026-08-13T04:05:34.413080+00:00,202608130935,NIFTY,PE,5,52.46061136794592,3.9608353911322562,20.188481675389916,59.0,0.3,185.08,138.81,1.3333333333333335,24.0,23.65480536280031,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject,Contract invalid: ; PremiumElasticity hard reject,direction=VALIDATED;liquidity=VALIDATED
202608130936_1_NIFTY_PE,2026-08-13T04:06:35.624600+00:00,202608130936,NIFTY,PE,1,52.153571446087895,1.232949338111697,6.936416184969932,70.0,0.5,184.94000000000003,138.705,1.3333333333333335,24.0,23.24024690596847,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130936_2_NIFTY_CE,2026-08-13T04:06:35.625001+00:00,202608130936,NIFTY,CE,2,52.116582965944545,-1.232949338111697,6.936416184969932,70.0,0.5,184.94000000000003,138.705,1.3333333333333335,24.0,23.24024690596847,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130936_3_NIFTY_PE,2026-08-13T04:06:35.625232+00:00,202608130936,NIFTY,PE,3,51.503571446087896,1.232949338111697,6.936416184969932,63.0,0.7,184.94000000000003,138.705,1.3333333333333335,24.0,23.24024690596847,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130936_4_NIFTY_CE,2026-08-13T04:06:35.625436+00:00,202608130936,NIFTY,CE,4,51.466582965944546,-1.232949338111697,6.936416184969932,63.0,0.7,184.94000000000003,138.705,1.3333333333333335,24.0,23.24024690596847,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130936_5_NIFTY_PE,2026-08-13T04:06:35.625686+00:00,202608130936,NIFTY,PE,5,48.4035714460879,1.232949338111697,6.936416184969932,59.0,0.3,184.94000000000003,138.705,1.3333333333333335,24.0,23.24024690596847,60.0,VALID,True,Contract invalid: ; PremiumElasticity hard reject,Contract invalid: ; PremiumElasticity hard reject,direction=VALIDATED;liquidity=VALIDATED
202608130937_1_NIFTY_PE,2026-08-13T04:07:42.063179+00:00,202608130937,NIFTY,PE,1,52.49044928027634,1.3974775530168047,7.825086306098179,70.0,0.5,184.78000000000003,138.585,1.3333333333333335,24.0,22.996634726715698,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130937_2_NIFTY_CE,2026-08-13T04:07:42.063626+00:00,202608130937,NIFTY,CE,2,52.44852495368583,-1.3974775530168047,7.825086306098179,70.0,0.5,184.78000000000003,138.585,1.3333333333333335,24.0,22.996634726715698,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
202608130937_3_NIFTY_PE,2026-08-13T04:07:42.063919+00:00,202608130937,NIFTY,PE,3,51.84044928027633,1.3974775530168047,7.825086306098179,63.0,0.7,184.78000000000003,138.585,1.3333333333333335,24.0,22.996634726715698,60.0,VALID,True,,grade=Reject below threshold,direction=VALIDATED;liquidity=VALIDATED
