ts,date,underlying,side,strike,side_direction_score,observed_elasticity_valid,observed_elasticity_raw,observed_elasticity_post_cost,observed_elasticity_reason,surface_valid,atm_iv,call_put_iv_skew,call_wing_iv,put_wing_iv,surface_reason,direction_gate_passed,contract_quality_score,contract_quality_gate_passed,eligible,decision,rejection_count,rejection_reasons
2026-08-14T10:19:50.131461+05:30,2026-08-14,NIFTY,PE,24400.0,5.7,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 5.7 < 45.0
2026-08-14T10:19:50.131461+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -0.3 < 45.0; Expected/Required hard reject
2026-08-14T10:19:50.131461+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,0.3,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: 0.3 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T10:20:50.873417+05:30,2026-08-14,NIFTY,CE,24300.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -4.5 < 45.0
2026-08-14T10:20:50.873417+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -3.0 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T10:21:52.836990+05:30,2026-08-14,NIFTY,CE,24350.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -4.0 < 45.0
2026-08-14T10:21:52.836990+05:30,2026-08-14,NIFTY,PE,24400.0,4.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 4.0 < 45.0
2026-08-14T10:21:52.836990+05:30,2026-08-14,BANKNIFTY,CE,57500.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -11.6 < 45.0
2026-08-14T10:21:52.836990+05:30,2026-08-14,BANKNIFTY,PE,57500.0,11.6,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 11.6 < 45.0
2026-08-14T10:21:52.836990+05:30,2026-08-14,BANKNIFTY,PE,57400.0,11.6,False,,,Observation interval exceeds rolling window.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,3,Contract invalid: ; SideDirection hard reject: 11.6 < 45.0; PremiumElasticity hard reject
2026-08-14T10:21:52.836990+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,6.4,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 6.4 < 45.0; Expected/Required hard reject
2026-08-14T10:21:52.836990+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -6.4 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T10:22:59.143006+05:30,2026-08-14,NIFTY,CE,24350.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -3.0 < 45.0
2026-08-14T10:22:59.143006+05:30,2026-08-14,NIFTY,CE,24300.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -3.0 < 45.0
2026-08-14T10:22:59.143006+05:30,2026-08-14,BANKNIFTY,PE,57500.0,10.3,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 10.3 < 45.0
2026-08-14T10:22:59.143006+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -7.2 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T10:24:00.026479+05:30,2026-08-14,NIFTY,CE,24300.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -4.0 < 45.0
2026-08-14T10:24:00.026479+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,10.5,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 10.5 < 45.0; Expected/Required hard reject
2026-08-14T10:24:00.026479+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -10.5 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T10:25:04.944086+05:30,2026-08-14,NIFTY,CE,24350.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -3.2 < 45.0
2026-08-14T10:25:04.944086+05:30,2026-08-14,BANKNIFTY,PE,57400.0,11.5,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,3,Contract invalid: ; SideDirection hard reject: 11.5 < 45.0; PremiumElasticity hard reject
2026-08-14T10:25:04.944086+05:30,2026-08-14,BANKNIFTY,CE,57600.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,3,Contract invalid: ; SideDirection hard reject: -11.5 < 45.0; PremiumElasticity hard reject
2026-08-14T10:25:04.944086+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,7.6,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 7.6 < 45.0; Expected/Required hard reject
2026-08-14T10:25:04.944086+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -7.6 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T10:25:04.944086+05:30,2026-08-14,MIDCPNIFTY,CE,15050.0,7.6,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: 7.6 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T10:26:06.002814+05:30,2026-08-14,NIFTY,CE,24350.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -2.4 < 45.0
2026-08-14T10:26:06.002814+05:30,2026-08-14,NIFTY,PE,24350.0,2.4,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 2.4 < 45.0
2026-08-14T10:26:06.002814+05:30,2026-08-14,NIFTY,CE,24300.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -2.4 < 45.0
2026-08-14T10:26:06.002814+05:30,2026-08-14,BANKNIFTY,PE,57400.0,11.8,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,3,Contract invalid: ; SideDirection hard reject: 11.8 < 45.0; PremiumElasticity hard reject
2026-08-14T10:26:06.002814+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,5.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 5.0 < 45.0; Expected/Required hard reject
2026-08-14T10:26:06.002814+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -5.0 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T10:26:06.002814+05:30,2026-08-14,MIDCPNIFTY,CE,15050.0,5.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: 5.0 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T10:27:11.032834+05:30,2026-08-14,NIFTY,CE,24350.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -4.4 < 45.0
2026-08-14T10:27:11.032834+05:30,2026-08-14,NIFTY,CE,24300.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -4.4 < 45.0
2026-08-14T10:27:11.032834+05:30,2026-08-14,BANKNIFTY,PE,57600.0,8.1,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 8.1 < 45.0
2026-08-14T10:27:11.032834+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -0.3 < 45.0; Expected/Required hard reject
2026-08-14T10:27:11.032834+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,0.3,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: 0.3 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T10:28:16.664827+05:30,2026-08-14,NIFTY,CE,24300.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -2.0 < 45.0
2026-08-14T10:28:16.664827+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,3.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: 3.0 < 45.0; Expected/Required hard reject
2026-08-14T10:28:16.664827+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -3.0 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T10:29:21.144658+05:30,2026-08-14,BANKNIFTY,CE,57400.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -3.3 < 45.0
2026-08-14T10:29:21.144658+05:30,2026-08-14,MIDCPNIFTY,PE,15025.0,2.5,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 2.5 < 45.0; Expected/Required hard reject
2026-08-14T10:29:21.144658+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -2.5 < 45.0; Expected/Required hard reject
2026-08-14T10:29:21.144658+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,2.5,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: 2.5 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T10:30:26.601827+05:30,2026-08-14,NIFTY,CE,24350.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: -1.6 < 45.0
2026-08-14T10:30:26.601827+05:30,2026-08-14,NIFTY,PE,24350.0,1.6,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,70.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 70.0 < 80.0; SideDirection hard reject: 1.6 < 45.0
2026-08-14T10:30:26.601827+05:30,2026-08-14,NIFTY,CE,24300.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,2,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -1.6 < 45.0
2026-08-14T10:30:26.601827+05:30,2026-08-14,MIDCPNIFTY,CE,15000.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,63.0,False,False,CONTRACT_INVALID,3,ContractQuality below minimum: 63.0 < 80.0; SideDirection hard reject: -4.5 < 45.0; Expected/Required hard reject
2026-08-14T10:30:26.601827+05:30,2026-08-14,MIDCPNIFTY,PE,15000.0,4.5,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: 4.5 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-14T10:30:26.601827+05:30,2026-08-14,MIDCPNIFTY,CE,15050.0,0.0,False,,,Underlying move below identification minimum.,False,,,,,ATM IV unavailable.,False,59.0,False,False,CONTRACT_INVALID,4,Contract invalid: ; SideDirection hard reject: -4.5 < 45.0; PremiumElasticity hard reject; Expected/Required hard reject
