skip_id,timestamp,ranking_cycle_id,underlying,option_type,rank,OpportunityScore,ComparableOpportunityScore,DynamicExcellentThreshold,gate_snapshot_id,gate_features_json,required_stop_points,entry_mid,DirectionScore,TradeQualityScore,ContractQualityScore,PremiumElasticity,ExpectedMove,RequiredMove,ExpectedRequiredRatio,IVCrushRiskScore,MarketHostilityScore,RegimeConfidence,DataHealthStatus,hard_stop_fit,veto_reason,why_not_traded,calibration_status,exchange,instrument_kind,instrument_class,instrument_id,lifecycle_state,exposure_group,calibrated_success_probability,calibrated_net_expectancy_r,strategy_version,score_version,universe_version,parameter_profile
202608241337_4_BANKNIFTY_PE,2026-08-24T08:07:08.373587+00:00,202608241337,BANKNIFTY,PE,4,44.79346197982145,44.79346197982145,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.2721019614884451, ""excellent_score_min"": 44.79346197982145, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 72.52711666408456, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.435931156112094, ""min_5depth_lots_each_side"": 25.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.21548406957056754, ""trade_quality_min"": 3.2876712328709994}",32.48500000000001,162.425,0.2721019614884451,3.2876712328709994,0,0.5,325.01875,229.42499999999998,1.4166666666666667,28.5,20.435931156112094,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 0.3 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 0.3 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608241337_5_BANKNIFTY_CE,2026-08-24T08:07:08.374115+00:00,202608241337,BANKNIFTY,CE,5,44.74448362675353,44.74448362675353,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 44.74448362675353, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 72.44548607563803, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.435931156112094, ""min_5depth_lots_each_side"": 16.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2727892702886994, ""trade_quality_min"": 3.2876712328709994}",43.99,219.95,-0.2721019614884451,3.2876712328709994,0,0.5,325.01875,229.42499999999998,1.4166666666666667,28.5,20.435931156112094,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -0.3 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -0.3 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608241340_1_BANKNIFTY_CE,2026-08-24T08:10:28.001433+00:00,202608241340,BANKNIFTY,CE,1,47.75432797277554,47.75432797277554,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 1.3949627893675938, ""excellent_score_min"": 47.75432797277554, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 75.77704102857463, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.837804227846576, ""min_5depth_lots_each_side"": 16.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.19019155006112992, ""trade_quality_min"": 13.559322033898304}",36.805,184.02499999999998,1.3949627893675938,13.559322033898304,0,0.5,318.79249999999996,225.02999999999997,1.4166666666666667,28.5,20.837804227846576,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.4 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.4 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608241340_2_BANKNIFTY_CE,2026-08-24T08:10:28.003496+00:00,202608241340,BANKNIFTY,CE,2,47.75432797277554,47.75432797277554,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 1.3949627893675938, ""excellent_score_min"": 47.75432797277554, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 75.77704102857463, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.837804227846576, ""min_5depth_lots_each_side"": 17.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2723939235201581, ""trade_quality_min"": 13.559322033898304}",47.725,238.625,1.3949627893675938,13.559322033898304,0,0.7,318.79249999999996,225.02999999999997,1.4166666666666667,28.5,20.837804227846576,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.4 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.4 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608241340_3_BANKNIFTY_PE,2026-08-24T08:10:28.006683+00:00,202608241340,BANKNIFTY,PE,3,47.50323467068938,47.50323467068938,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 47.50323467068938, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 75.35855219176436, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.837804227846576, ""min_5depth_lots_each_side"": 24.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.23557126030623668, ""trade_quality_min"": 13.559322033898304}",38.205000000000005,191.025,-1.3949627893675938,13.559322033898304,0,0.5,318.79249999999996,225.02999999999997,1.4166666666666667,28.5,20.837804227846576,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.4 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.4 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608241340_4_BANKNIFTY_PE,2026-08-24T08:10:28.008410+00:00,202608241340,BANKNIFTY,PE,4,47.50323467068938,47.50323467068938,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 47.50323467068938, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 75.35855219176436, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.837804227846576, ""min_5depth_lots_each_side"": 34.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.30447579417436316, ""trade_quality_min"": 13.559322033898304}",49.265,246.325,-1.3949627893675938,13.559322033898304,0,0.7,318.79249999999996,225.02999999999997,1.4166666666666667,28.5,20.837804227846576,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.4 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.4 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608241340_5_MIDCPNIFTY_CE,2026-08-24T08:10:28.009346+00:00,202608241340,MIDCPNIFTY,CE,5,46.05477786258497,46.05477786258497,90.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 1.2908083687407284, ""excellent_score_min"": 46.05477786258497, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 74.63239676551524, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.55225064445773, ""min_5depth_lots_each_side"": 21.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.4688232536333802, ""trade_quality_min"": 9.795918367347092}",10.665000000000001,53.325,1.2908083687407284,9.795918367347092,0,0.5,60.986250000000005,56.295,1.0833333333333335,28.5,20.55225064445773,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.3 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 70.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.3 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.08 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 70.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608241341_1_BANKNIFTY_CE,2026-08-24T08:11:33.527393+00:00,202608241341,BANKNIFTY,CE,1,56.64506610123206,56.64506610123206,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 4.478314702753402, ""excellent_score_min"": 56.64506610123206, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 85.2072802003366, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.78941314660376, ""min_5depth_lots_each_side"": 34.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.23434448639499472, ""trade_quality_min"": 43.4517766497453}",38.405,192.025,4.478314702753402,43.4517766497453,0,0.5,317.30499999999995,223.97999999999996,1.4166666666666667,28.5,20.78941314660376,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.5 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.5 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608241341_2_BANKNIFTY_CE,2026-08-24T08:11:33.527969+00:00,202608241341,BANKNIFTY,CE,2,56.64506610123206,56.64506610123206,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 4.478314702753402, ""excellent_score_min"": 56.64506610123206, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 85.2072802003366, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.78941314660376, ""min_5depth_lots_each_side"": 6.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2627058704658, ""trade_quality_min"": 43.4517766497453}",49.48500000000001,247.425,4.478314702753402,43.4517766497453,0,0.7,317.30499999999995,223.97999999999996,1.4166666666666667,28.5,20.78941314660376,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.5 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.5 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608241341_3_BANKNIFTY_PE,2026-08-24T08:11:33.528393+00:00,202608241341,BANKNIFTY,PE,3,55.83896945473645,55.83896945473645,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 55.83896945473645, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 83.86378578951057, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.78941314660376, ""min_5depth_lots_each_side"": 28.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.1930768169907568, ""trade_quality_min"": 43.4517766497453}",36.254999999999995,181.27499999999998,-4.478314702753402,43.4517766497453,0,0.5,317.30499999999995,223.97999999999996,1.4166666666666667,28.5,20.78941314660376,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.5 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.5 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608241341_4_BANKNIFTY_PE,2026-08-24T08:11:33.528965+00:00,202608241341,BANKNIFTY,PE,4,55.83896945473645,55.83896945473645,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 55.83896945473645, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 83.86378578951057, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.78941314660376, ""min_5depth_lots_each_side"": 21.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.27709687733134636, ""trade_quality_min"": 43.4517766497453}",46.915,234.575,-4.478314702753402,43.4517766497453,0,0.7,317.30499999999995,223.97999999999996,1.4166666666666667,28.5,20.78941314660376,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.5 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.5 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608241341_5_FINNIFTY_CE,2026-08-24T08:11:33.529475+00:00,202608241341,FINNIFTY,CE,5,54.21212113420467,54.21212113420467,80.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 3.4766959901208367, ""excellent_score_min"": 54.21212113420467, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 85.60753931123263, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.715331824128523, ""min_5depth_lots_each_side"": 11.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7412898443291327, ""trade_quality_min"": 45.28678304238164}",13.490000000000002,67.45,3.4766959901208367,45.28678304238164,0,0.3,131.98125,105.585,1.25,28.5,20.715331824128523,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.5 < 65.0; PremiumElasticity hard reject: 0.30 < 1.00; Expected/Required hard reject: 1.25 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 57.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.5 < 65.0; PremiumElasticity hard reject: 0.30 < 1.00; Expected/Required hard reject: 1.25 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 57.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608241342_1_NIFTY_CE,2026-08-24T08:12:42.074309+00:00,202608241342,NIFTY,CE,1,59.528421871293844,59.528421871293844,80.0,00929e22c867,"{""contract_quality_min"": 0.0, ""direction_min"": 2.1518680904860537, ""excellent_score_min"": 59.528421871293844, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.3333333333333335, ""final_confidence_min"": 86.0045983953911, ""iv_crush_max"": 28.5, ""market_hostility_max"": 19.131672941403288, ""min_5depth_lots_each_side"": 167.0, ""min_top_book_lots"": 19.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2968239833778569, ""trade_quality_min"": 47.27272727272728}",16.845,84.225,2.1518680904860537,47.27272727272728,0,0.5,100.84,75.63,1.3333333333333335,28.5,19.131672941403288,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.2 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.33 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.2 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.33 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,NIFTY,PAPER_ELIGIBLE,INDEX:BROAD_EQUITY,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608241342_2_NIFTY_CE,2026-08-24T08:12:42.075133+00:00,202608241342,NIFTY,CE,2,59.528421871293844,59.528421871293844,80.0,00929e22c867,"{""contract_quality_min"": 0.0, ""direction_min"": 2.1518680904860537, ""excellent_score_min"": 59.528421871293844, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.3333333333333335, ""final_confidence_min"": 86.0045983953911, ""iv_crush_max"": 28.5, ""market_hostility_max"": 19.131672941403288, ""min_5depth_lots_each_side"": 81.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.251046025104612, ""trade_quality_min"": 47.27272727272728}",23.900000000000002,119.5,2.1518680904860537,47.27272727272728,0,0.7,100.84,75.63,1.3333333333333335,28.5,19.131672941403288,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.2 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.33 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.2 < 65.0; PremiumElasticity hard reject: 0.70 < 1.00; Expected/Required hard reject: 1.33 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,NIFTY,PAPER_ELIGIBLE,INDEX:BROAD_EQUITY,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608241342_3_BANKNIFTY_CE,2026-08-24T08:12:42.075959+00:00,202608241342,BANKNIFTY,CE,3,57.34703324939129,57.34703324939129,80.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 4.694929842017209, ""excellent_score_min"": 57.34703324939129, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 85.97406044816984, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.865852326470673, ""min_5depth_lots_each_side"": 11.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2111375032990265, ""trade_quality_min"": 45.89940323955754}",37.89,189.45,4.694929842017209,45.89940323955754,0,0.5,319.66375,225.64499999999998,1.4166666666666667,28.5,20.865852326470673,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.7 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.7 < 65.0; PremiumElasticity hard reject: 0.50 < 1.00; Expected/Required hard reject: 1.42 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 71.4 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
