skip_id,created_at,underlying,expiry,strike,side,entry_mid,entry_bid,entry_ask,hard_stop_points,target_r,ComparableOpportunityScore,gate_snapshot_id,gate_features_json,instrument_id,instrument_class,evidence_profile,parameter_profile,strategy_version,score_version,universe_version
202608241228_1_BANKNIFTY_CE,2026-08-24T06:58:19.750817+00:00,BANKNIFTY,2026-08-25,57400.0,CE,206.7,206.4,207.0,25.0,2.0,48.58325002722523,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.8925730772417686, ""excellent_score_min"": 48.58325002722523, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 76.62089894860108, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.62227994026733, ""min_5depth_lots_each_side"": 14.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.29027576197387245, ""trade_quality_min"": 16.62337662338276}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241228_2_BANKNIFTY_CE,2026-08-24T06:58:19.751314+00:00,BANKNIFTY,2026-08-25,57300.0,CE,263.79999999999995,263.45,264.15,25.0,2.0,48.58325002722523,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.8925730772417686, ""excellent_score_min"": 48.58325002722523, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 76.62089894860108, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.62227994026733, ""min_5depth_lots_each_side"": 10.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2653525398028767, ""trade_quality_min"": 16.62337662338276}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241228_3_BANKNIFTY_PE,2026-08-24T06:58:19.751739+00:00,BANKNIFTY,2026-08-25,57400.0,PE,185.35,185.1,185.6,25.0,2.0,48.42258687332171,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 48.42258687332171, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 76.35312702542856, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.62227994026733, ""min_5depth_lots_each_side"": 23.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2697599136768276, ""trade_quality_min"": 16.62337662338276}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241228_4_BANKNIFTY_PE,2026-08-24T06:58:19.752199+00:00,BANKNIFTY,2026-08-25,57500.0,PE,237.14999999999998,236.85,237.45,25.0,2.0,48.42258687332171,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 48.42258687332171, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 76.35312702542856, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.62227994026733, ""min_5depth_lots_each_side"": 16.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2530044275774802, ""trade_quality_min"": 16.62337662338276}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241228_5_FINNIFTY_PE,2026-08-24T06:58:19.752605+00:00,FINNIFTY,2026-08-25,26200.0,PE,101.825,101.65,102.0,20.365000000000002,2.0,47.398980050182494,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.7342480840718508, ""excellent_score_min"": 47.398980050182494, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 75.32626624487109, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.510231921862644, ""min_5depth_lots_each_side"": 8.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.343726982568126, ""trade_quality_min"": 12.387096774201058}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241231_1_FINNIFTY_CE,2026-08-24T07:01:51.928558+00:00,FINNIFTY,2026-08-25,26200.0,CE,76.15,76.0,76.3,15.230000000000002,2.0,55.95487499125831,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 55.95487499125831, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 86.99084159198593, ""iv_crush_max"": 28.5, ""market_hostility_max"": 21.558983013229277, ""min_5depth_lots_each_side"": 10.0, ""min_top_book_lots"": 4.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.39395929087327264, ""trade_quality_min"": 54.63414634146812}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241231_2_MIDCPNIFTY_PE,2026-08-24T07:01:51.929057+00:00,MIDCPNIFTY,2026-08-25,14875.0,PE,43.4,43.25,43.55,8.68,2.0,54.54475501815774,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 4.625303367463069, ""excellent_score_min"": 54.54475501815774, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 83.72452176210342, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.869724842634838, ""min_5depth_lots_each_side"": 33.0, ""min_top_book_lots"": 5.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6912442396313299, ""trade_quality_min"": 38.43575418994654}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241231_3_MIDCPNIFTY_PE,2026-08-24T07:01:51.929632+00:00,MIDCPNIFTY,2026-08-25,14900.0,PE,55.4,55.25,55.55,11.08,2.0,54.54475501815774,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 4.625303367463069, ""excellent_score_min"": 54.54475501815774, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 83.72452176210342, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.869724842634838, ""min_5depth_lots_each_side"": 14.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5415162454873594, ""trade_quality_min"": 38.43575418994654}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241231_4_FINNIFTY_PE,2026-08-24T07:01:51.930606+00:00,FINNIFTY,2026-08-25,26100.0,PE,62.475,62.1,62.85,12.495000000000001,2.0,54.219066012817606,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 5.996015403030031, ""excellent_score_min"": 54.219066012817606, ""execution_quality_min"": 82.83656319670725, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 86.38388390797297, ""iv_crush_max"": 28.5, ""market_hostility_max"": 21.558983013229277, ""min_5depth_lots_each_side"": 16.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.2004801920768309, ""trade_quality_min"": 54.63414634146812}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241231_5_MIDCPNIFTY_CE,2026-08-24T07:01:51.931127+00:00,MIDCPNIFTY,2026-08-25,14875.0,CE,52.3,52.15,52.45,10.46,2.0,53.712200412014376,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 53.712200412014376, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 82.33693075186451, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.869724842634838, ""min_5depth_lots_each_side"": 15.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5736137667304098, ""trade_quality_min"": 38.43575418994654}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241233_1_MIDCPNIFTY_PE,2026-08-24T07:03:04.417625+00:00,MIDCPNIFTY,2026-08-25,14875.0,PE,44.05,43.9,44.2,8.81,2.0,59.838927741854214,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 6.183730738855002, ""excellent_score_min"": 59.838927741854214, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 89.36007494824854, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.888275246596557, ""min_5depth_lots_each_side"": 34.0, ""min_top_book_lots"": 4.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6810442678774218, ""trade_quality_min"": 56.441717791400976}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241233_2_MIDCPNIFTY_PE,2026-08-24T07:03:04.422442+00:00,MIDCPNIFTY,2026-08-25,14900.0,PE,56.65,56.5,56.8,11.33,2.0,59.838927741854214,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 6.183730738855002, ""excellent_score_min"": 59.838927741854214, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 89.36007494824854, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.888275246596557, ""min_5depth_lots_each_side"": 15.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.529567519858777, ""trade_quality_min"": 56.441717791400976}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241233_3_MIDCPNIFTY_CE,2026-08-24T07:03:04.422953+00:00,MIDCPNIFTY,2026-08-25,14875.0,CE,51.625,51.5,51.75,10.325000000000001,2.0,58.725856208860314,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 58.725856208860314, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 87.50495572659203, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.888275246596557, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.48426150121065376, ""trade_quality_min"": 56.441717791400976}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241233_4_MIDCPNIFTY_CE,2026-08-24T07:03:04.423449+00:00,MIDCPNIFTY,2026-08-25,14850.0,CE,66.575,66.4,66.75,13.315000000000001,2.0,58.725856208860314,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 58.725856208860314, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 87.50495572659203, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.888275246596557, ""min_5depth_lots_each_side"": 8.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5257228689447905, ""trade_quality_min"": 56.441717791400976}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241233_5_FINNIFTY_PE,2026-08-24T07:03:04.423943+00:00,FINNIFTY,2026-08-25,26150.0,PE,84.15,83.85,84.45,16.830000000000002,2.0,56.63562578364119,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 4.298723003904578, ""excellent_score_min"": 56.63562578364119, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 85.39431729144906, ""iv_crush_max"": 28.5, ""market_hostility_max"": 21.507487053902206, ""min_5depth_lots_each_side"": 9.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7130124777183702, ""trade_quality_min"": 44.165029469544585}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241234_1_MIDCPNIFTY_PE,2026-08-24T07:04:10.105492+00:00,MIDCPNIFTY,2026-08-25,14875.0,PE,43.7,43.55,43.85,8.74,2.0,55.719618405733364,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 4.70558182838743, ""excellent_score_min"": 55.719618405733364, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 84.89465902652175, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.546811592253167, ""min_5depth_lots_each_side"": 32.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6864988558352499, ""trade_quality_min"": 42.29607250754543}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241234_2_MIDCPNIFTY_CE,2026-08-24T07:04:10.108381+00:00,MIDCPNIFTY,2026-08-25,14875.0,CE,52.025000000000006,51.85,52.2,10.405000000000001,2.0,54.87261367662362,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 54.87261367662362, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 83.48298447800552, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.546811592253167, ""min_5depth_lots_each_side"": 18.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6727534839019729, ""trade_quality_min"": 42.29607250754543}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608241234_3_MIDCPNIFTY_CE,2026-08-24T07:04:10.108890+00:00,MIDCPNIFTY,2026-08-25,14850.0,CE,67.05,66.85,67.25,13.41,2.0,54.87261367662362,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 54.87261367662362, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 83.48298447800552, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.546811592253167, ""min_5depth_lots_each_side"": 10.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5965697240865111, ""trade_quality_min"": 42.29607250754543}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
