skip_id,window_minutes,observed_at,underlying,instrument_id,instrument_class,gate_snapshot_id,gate_features_json,ComparableOpportunityScore,strategy_version,score_version,parameter_profile,source,future_bid,future_ask,mfe_points,mae_points,would_have_hit_target,would_have_hit_stop,forward_r_multiple,status,reason,evidence_profile
202608241228_1_BANKNIFTY_CE,5,2026-08-24T12:33:26.018091+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.8925730772417686, ""excellent_score_min"": 48.58325002722523, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 76.62089894860108, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.62227994026733, ""min_5depth_lots_each_side"": 14.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.29027576197387245, ""trade_quality_min"": 16.62337662338276}",48.58325002722523,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,197.15,197.35,0.0,-9.549999999999983,False,False,-0.38199999999999934,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241228_2_BANKNIFTY_CE,5,2026-08-24T12:33:26.018091+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.8925730772417686, ""excellent_score_min"": 48.58325002722523, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 76.62089894860108, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.62227994026733, ""min_5depth_lots_each_side"": 10.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2653525398028767, ""trade_quality_min"": 16.62337662338276}",48.58325002722523,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,252.15,253.0,0.0,-11.649999999999949,False,False,-0.46599999999999797,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241228_3_BANKNIFTY_PE,5,2026-08-24T12:33:26.018091+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 48.42258687332171, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 76.35312702542856, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.62227994026733, ""min_5depth_lots_each_side"": 23.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2697599136768276, ""trade_quality_min"": 16.62337662338276}",48.42258687332171,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,197.25,197.6,11.900000000000006,0.0,False,False,0.4760000000000002,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241228_4_BANKNIFTY_PE,5,2026-08-24T12:33:26.018091+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 48.42258687332171, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 76.35312702542856, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.62227994026733, ""min_5depth_lots_each_side"": 16.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2530044275774802, ""trade_quality_min"": 16.62337662338276}",48.42258687332171,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,250.65,251.4,13.500000000000028,0.0,False,False,0.5400000000000011,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241228_5_FINNIFTY_PE,5,2026-08-24T12:33:26.018091+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.7342480840718508, ""excellent_score_min"": 47.398980050182494, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 75.32626624487109, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.510231921862644, ""min_5depth_lots_each_side"": 8.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.343726982568126, ""trade_quality_min"": 12.387096774201058}",47.398980050182494,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,105.45,106.3,3.625,0.0,False,False,0.17800147311563955,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241225_1_FINNIFTY_PE,15,2026-08-24T13:34:11.035132+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 1.835458769095463, ""excellent_score_min"": 52.21116605774306, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 80.39807330638003, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.30635532308942, ""min_5depth_lots_each_side"": 11.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7523510971786763, ""trade_quality_min"": 28.74251497005237}",52.21116605774306,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,93.4,94.5,13.650000000000006,0.0,False,False,0.8557993730407526,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241225_1_FINNIFTY_PE,30,2026-08-24T13:34:11.035132+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 1.835458769095463, ""excellent_score_min"": 52.21116605774306, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 80.39807330638003, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.30635532308942, ""min_5depth_lots_each_side"": 11.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7523510971786763, ""trade_quality_min"": 28.74251497005237}",52.21116605774306,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,93.4,94.5,13.650000000000006,0.0,False,False,0.8557993730407526,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241225_2_FINNIFTY_CE,15,2026-08-24T13:34:11.035132+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 51.880783479305876, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 79.8474356756514, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.30635532308942, ""min_5depth_lots_each_side"": 5.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3656307129798903, ""trade_quality_min"": 28.74251497005237}",51.880783479305876,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,112.8,114.25,0.0,-23.950000000000003,False,False,-0.9580000000000001,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241225_2_FINNIFTY_CE,30,2026-08-24T13:34:11.035132+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 51.880783479305876, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 79.8474356756514, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.30635532308942, ""min_5depth_lots_each_side"": 5.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3656307129798903, ""trade_quality_min"": 28.74251497005237}",51.880783479305876,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,112.8,114.25,0.0,-23.950000000000003,False,False,-0.9580000000000001,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241225_3_FINNIFTY_CE,15,2026-08-24T13:34:11.035132+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 49.066502172830866, ""execution_quality_min"": 99.90479129016663, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 79.8474356756514, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.30635532308942, ""min_5depth_lots_each_side"": 8.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8022215365627787, ""trade_quality_min"": 28.74251497005237}",49.066502172830866,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,63.7,64.0,0.0,-17.325000000000003,False,True,-1.0691144708423326,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241225_3_FINNIFTY_CE,30,2026-08-24T13:34:11.035132+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 49.066502172830866, ""execution_quality_min"": 99.90479129016663, ""expected_required_ratio_min"": 1.25, ""final_confidence_min"": 79.8474356756514, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.30635532308942, ""min_5depth_lots_each_side"": 8.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8022215365627787, ""trade_quality_min"": 28.74251497005237}",49.066502172830866,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,63.7,64.0,0.0,-17.325000000000003,False,True,-1.0691144708423326,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241225_4_MIDCPNIFTY_CE,15,2026-08-24T13:34:11.035132+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 2.474606702284164, ""excellent_score_min"": 48.73465380199522, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 77.4469485810993, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.458786831684968, ""min_5depth_lots_each_side"": 11.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5286343612334752, ""trade_quality_min"": 18.58585858585562}",48.73465380199522,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,49.85,50.0,0.0,-6.899999999999999,False,False,-0.607929515418502,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241225_4_MIDCPNIFTY_CE,30,2026-08-24T13:34:11.035132+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 2.474606702284164, ""excellent_score_min"": 48.73465380199522, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 77.4469485810993, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.458786831684968, ""min_5depth_lots_each_side"": 11.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5286343612334752, ""trade_quality_min"": 18.58585858585562}",48.73465380199522,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,49.85,50.0,0.0,-6.899999999999999,False,False,-0.607929515418502,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241225_5_MIDCPNIFTY_CE,15,2026-08-24T13:34:11.035132+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 2.474606702284164, ""excellent_score_min"": 48.73465380199522, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 77.4469485810993, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.458786831684968, ""min_5depth_lots_each_side"": 18.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6858710562414266, ""trade_quality_min"": 18.58585858585562}",48.73465380199522,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,64.2,64.55,0.0,-8.700000000000003,False,False,-0.5967078189300413,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241225_5_MIDCPNIFTY_CE,30,2026-08-24T13:34:11.035132+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 2.474606702284164, ""excellent_score_min"": 48.73465380199522, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 77.4469485810993, ""iv_crush_max"": 28.5, ""market_hostility_max"": 20.458786831684968, ""min_5depth_lots_each_side"": 18.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6858710562414266, ""trade_quality_min"": 18.58585858585562}",48.73465380199522,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,64.2,64.55,0.0,-8.700000000000003,False,False,-0.5967078189300413,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241227_1_NIFTY_CE,15,2026-08-24T13:34:11.035132+05:30,NIFTY,NIFTY,NSE_INDEX,00929e22c867,"{""contract_quality_min"": 0.0, ""direction_min"": 0.9590145298973458, ""excellent_score_min"": 53.648725769531154, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.3333333333333335, ""final_confidence_min"": 79.73687543530399, ""iv_crush_max"": 28.5, ""market_hostility_max"": 18.763793054754544, ""min_5depth_lots_each_side"": 136.0, ""min_top_book_lots"": 5.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.24697456162015313, ""trade_quality_min"": 26.97674418606461}",53.648725769531154,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,80.75,80.9,0.0,-20.474999999999994,False,True,-1.0113608298345267,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608241227_1_NIFTY_CE,30,2026-08-24T13:34:11.035132+05:30,NIFTY,NIFTY,NSE_INDEX,00929e22c867,"{""contract_quality_min"": 0.0, ""direction_min"": 0.9590145298973458, ""excellent_score_min"": 53.648725769531154, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.3333333333333335, ""final_confidence_min"": 79.73687543530399, ""iv_crush_max"": 28.5, ""market_hostility_max"": 18.763793054754544, ""min_5depth_lots_each_side"": 136.0, ""min_top_book_lots"": 5.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.24697456162015313, ""trade_quality_min"": 26.97674418606461}",53.648725769531154,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,80.75,80.9,0.0,-20.474999999999994,False,True,-1.0113608298345267,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
