event_id,ts,event_type,session_id,underlying,exchange,instrument_kind,instrument_class,lifecycle_state,exposure_group,decision_source,strategy_version,score_version,universe_version,parameter_profile,payload_json
20260818113646947232-216,2026-08-18T11:36:46.947232+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260818_102607,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 21_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 52.69683232820897, ""calibration_uncertainty_risk"": 85.71428571428571, ""cross_instrument_market_hostility"": 27.973228437050942, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""21_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 53.054568055176716, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-18T11:36:46.947232+05:30""}}"
20260818113718963077-217,2026-08-18T11:37:18.963077+05:30,INCIDENT_ENTRY_BLOCK,20260818_102607,,,,,,INDEX:,incident_guard,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Cycle failure: OptionChainParseError: Missing PE at strike 2960.0; reconnect stabilization in progress""}"
20260818113733995823-218,2026-08-18T11:37:33.995823+05:30,INCIDENT_ENTRY_BLOCK,20260818_102607,,,,,,INDEX:,incident_guard,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Cycle failure: OptionChainParseError: Missing PE at strike 2960.0; reconnect stabilization in progress""}"
20260818113812105082-219,2026-08-18T11:38:12.105082+05:30,INCIDENT_ENTRY_BLOCK,20260818_102607,,,,,,INDEX:,incident_guard,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Cycle failure: OptionChainParseError: Missing PE at strike 2960.0; reconnect stabilization in progress""}"
20260818113838703282-220,2026-08-18T11:38:38.703282+05:30,INCIDENT_ENTRY_BLOCK,20260818_102607,,,,,,INDEX:,incident_guard,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Cycle failure: OptionChainParseError: Missing CE at strike 3040.0; reconnect stabilization in progress""}"
20260818113852984263-221,2026-08-18T11:38:52.984263+05:30,INCIDENT_ENTRY_BLOCK,20260818_102607,,,,,,INDEX:,incident_guard,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Cycle failure: OptionChainParseError: Missing CE at strike 3040.0; reconnect stabilization in progress""}"
20260818113910573218-222,2026-08-18T11:39:10.573218+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260818_102607,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 18_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 47.408891466103654, ""calibration_uncertainty_risk"": 77.77777777777777, ""cross_instrument_market_hostility"": 24.618886222266166, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""18_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 50.66488899986803, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-18T11:39:10.573218+05:30""}}"
20260818113923870494-223,2026-08-18T11:39:23.870494+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260818_102607,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 20_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 44.50882958744002, ""calibration_uncertainty_risk"": 80.0, ""cross_instrument_market_hostility"": 24.0404105897967, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""20_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 49.935289514819345, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-18T11:39:23.870494+05:30""}}"
20260818113938944476-224,2026-08-18T11:39:38.944476+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260818_102607,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 21_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 44.50896178853537, ""calibration_uncertainty_risk"": 76.19047619047619, ""cross_instrument_market_hostility"": 24.38162407651336, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""21_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 49.81308907196033, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-18T11:39:38.944476+05:30""}}"
20260818113954565529-225,2026-08-18T11:39:54.565529+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260818_102607,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 18_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 39.32906692395102, ""calibration_uncertainty_risk"": 72.22222222222223, ""cross_instrument_market_hostility"": 24.25432604760146, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""18_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 48.29424305161916, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-18T11:39:54.565529+05:30""}}"
20260818114011720730-226,2026-08-18T11:40:11.720730+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260818_102607,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 16_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 39.32923235364158, ""calibration_uncertainty_risk"": 81.25, ""cross_instrument_market_hostility"": 25.556108493517762, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""16_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 49.006029787113945, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-18T11:40:11.720730+05:30""}}"
20260818114024368647-227,2026-08-18T11:40:24.368647+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260818_102607,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 18_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 37.75882049263947, ""calibration_uncertainty_risk"": 77.77777777777777, ""cross_instrument_market_hostility"": 24.46223318779364, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""18_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 48.22104064960748, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-18T11:40:24.368647+05:30""}}"
20260818114038950805-228,2026-08-18T11:40:38.950805+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260818_102607,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 14_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 50.846933000038, ""calibration_uncertainty_risk"": 85.71428571428571, ""cross_instrument_market_hostility"": 25.40617071992268, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""14_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 52.07868167970832, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-18T11:40:38.950805+05:30""}}"
