timestamp,label,underlying,status,direction,option_side,raw_signal,range_high,range_low,last_close,atr_points,displacement_points,late_entry_atr,direction_score,trend_efficiency,relative_volume,history_bars,quote_age_seconds,trigger_key,candidate_key,reason,cost_model_valid,portfolio_blocked,research_only,paper_entry_enabled
2026-08-25T10:08:59.780875+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,NIFTY,NO_BREAKOUT,,,False,24182.3,24130.35,24137.75,6.774999999999896,5.0812499999999226,,,,,40,59.780875,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:08:59.780875+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BANKNIFTY,NO_BREAKOUT,,,False,57569.75,57456.6,57479.0,23.410714285716363,17.55803571428727,,,,,40,59.780875,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:08:59.780875+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,FINNIFTY,NO_BREAKOUT,,,False,26139.7,26095.05,26111.4,11.171428571429194,8.378571428571895,,,,,40,59.780875,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:08:59.780875+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,MIDCPNIFTY,NO_BREAKOUT,,,False,14906.0,14870.5,14869.35,5.503571428571377,4.1276785714285325,,,,,40,59.780875,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:08:59.780875+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,ASIANPAINT,NO_BREAKOUT,,,False,2623.7,2615.4,2617.1,1.5,1.125,,,,,40,59.780875,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:08:59.780875+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,AXISBANK,NO_BREAKOUT,,,False,1238.7,1235.2,1235.6,0.8142857142856883,0.6107142857142662,,,,,40,59.780875,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:08:59.780875+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BAJAJ-AUTO,NO_BREAKOUT,,,False,11798.0,11763.0,11774.0,6.785714285714286,5.089285714285714,,,,,40,59.780875,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:08:59.780875+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BAJFINANCE,NO_BREAKOUT,,,False,1077.9,1072.5,1075.5,0.9071428571428279,0.6803571428571209,,,,,40,59.780875,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:08:59.780875+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BAJAJFINSV,NO_BREAKOUT,,,False,2004.0,1996.0,1996.2,1.7857142857143344,1.3392857142857508,,,,,40,59.780875,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:08:59.780875+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BEL,NO_BREAKOUT,,,False,410.6,407.5,407.6,0.33571428571428896,0.2517857142857167,,,,,40,59.780875,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:08:59.780875+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BHARTIARTL,NO_BREAKOUT,,,False,1942.6,1933.8,1935.2,0.73571428571425,0.5517857142856875,,,,,40,59.780875,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:08:59.780875+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,CIPLA,NO_BREAKOUT,,,False,1426.9,1415.0,1417.3,1.400000000000026,1.0500000000000194,,,,,40,59.780875,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:09:34.511844+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,NIFTY,NO_BREAKOUT,,,False,24182.3,24130.35,24137.75,6.774999999999896,5.0812499999999226,,,,,40,94.511844,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:09:34.511844+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BANKNIFTY,NO_BREAKOUT,,,False,57569.75,57456.6,57479.0,23.410714285716363,17.55803571428727,,,,,40,94.511844,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:09:34.511844+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,FINNIFTY,NO_BREAKOUT,,,False,26139.7,26095.05,26111.4,11.171428571429194,8.378571428571895,,,,,40,94.511844,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:09:34.511844+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,MIDCPNIFTY,NO_BREAKOUT,,,False,14906.0,14870.5,14869.35,5.503571428571377,4.1276785714285325,,,,,40,94.511844,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:09:34.511844+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,ASIANPAINT,NO_BREAKOUT,,,False,2623.7,2615.4,2617.1,1.5,1.125,,,,,40,94.511844,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:09:34.511844+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,AXISBANK,NO_BREAKOUT,,,False,1238.7,1235.2,1235.6,0.8142857142856883,0.6107142857142662,,,,,40,94.511844,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:09:34.511844+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BAJAJ-AUTO,NO_BREAKOUT,,,False,11798.0,11763.0,11774.0,6.785714285714286,5.089285714285714,,,,,40,94.511844,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:09:34.511844+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BAJFINANCE,NO_BREAKOUT,,,False,1077.9,1072.5,1075.5,0.9071428571428279,0.6803571428571209,,,,,40,94.511844,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:09:34.511844+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BAJAJFINSV,NO_BREAKOUT,,,False,2004.0,1996.0,1996.2,1.7857142857143344,1.3392857142857508,,,,,40,94.511844,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:09:34.511844+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BEL,NO_BREAKOUT,,,False,410.6,407.5,407.6,0.33571428571428896,0.2517857142857167,,,,,40,94.511844,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:09:34.511844+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BHARTIARTL,NO_BREAKOUT,,,False,1942.6,1933.8,1935.2,0.73571428571425,0.5517857142856875,,,,,40,94.511844,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:09:34.511844+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,CIPLA,NO_BREAKOUT,,,False,1426.9,1415.0,1417.3,1.400000000000026,1.0500000000000194,,,,,40,94.511844,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:10:14.640208+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,NIFTY,NO_BREAKOUT,,,False,24176.6,24130.35,24136.7,6.649999999999896,4.9874999999999226,,,,,40,74.640208,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:10:14.640208+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BANKNIFTY,NO_BREAKOUT,,,False,57569.75,57456.6,57477.4,21.839285714287275,16.379464285715457,,,,,40,74.640208,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:10:14.640208+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,FINNIFTY,NO_BREAKOUT,,,False,26136.7,26095.05,26112.8,10.628571428572156,7.971428571429117,,,,,40,74.640208,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-25T10:10:14.640208+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,MIDCPNIFTY,NO_BREAKOUT,,,False,14906.0,14868.4,14866.25,4.996666666666715,3.747500000000036,,,,,40,74.640208,,,Latest close did not break the prior rolling range,False,True,True,False
