ts,date,underlying,exchange,instrument_kind,instrument_class,lifecycle_state,exposure_group,strategy_version,score_version,universe_version,parameter_profile,side,setup_type,strike,expiry,dte,grade,comparable_score,opportunity_score,threshold,eligible,decision,direction,direction_model_score,direction_model_name,direction_model_status,direction_model_disagreement,gate_snapshot_id,gate_learning_status,gate_learning_observations,gate_learning_sessions,gate_learning_outcomes,gate_contract_quality_min,gate_direction_min,gate_premium_elasticity_min,gate_expected_required_ratio_min,gate_trade_quality_min,gate_final_confidence_min,gate_market_hostility_max,gate_iv_crush_max,gate_min_top_book_lots,gate_min_5depth_lots_each_side,cost_model_status,cost_model_valid,canonical_promotion_allowed,iv_context_status,iv_context_reason,iv_context_source,trade_quality,market_hostility,iv_crush,convexity,execution,confidence,regime_fit,premium_elasticity,observed_elasticity_status,observed_elasticity_post_cost_delta_adjusted,expected_value_r,expected_value_status,same_direction_recent_loss,expected_move,required_move,exp_req_ratio,bid,ask,mid,spread_pct,depth_evidence,depth_source,depth_bid_levels,depth_ask_levels,bid_qty,ask_qty,cumulative_bid_qty_5depth,cumulative_ask_qty_5depth,quote_timestamp,source_timestamp_available,reasons,calibrated_probability,calibrated_expectancy_r
2026-08-25T10:23:35.084395+05:30,2026-08-25,ICICIBANK,NSE,STOCK,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:ICICIBANK,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,CE,UNKNOWN,1400.0,2026-08-25,0,Reject,14.58,34.58,92.0,False,DATA_INVALID,-11.9,,ICICIBANK,NOT_CONFIGURED,,98852c68600e,WARMUP_OBSERVATIONS,0,0,0,90.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,3.0,20.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,43.1,26.3,29.5,71.3,0.0,51.3,60.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,7.6,6.5,1.17,15.0,15.45,15.22,2.96,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,4900,700,13300,3500,2026-08-25T04:52:28+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -11.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; FinalConfidence below configured minimum; ExecutionQuality below excellent gate: 0.0 < 80.0; ConvexityEdge below excellent gate: 71.3 < 80.0; OpportunityConfidence below excellent gate: 51.3 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,,
2026-08-25T10:23:35.084395+05:30,2026-08-25,ICICIBANK,NSE,STOCK,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:ICICIBANK,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,PE,UNKNOWN,1420.0,2026-08-25,0,Reject,15.34,35.34,92.0,False,DATA_INVALID,11.9,,ICICIBANK,NOT_CONFIGURED,,98852c68600e,WARMUP_OBSERVATIONS,0,0,0,90.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,3.0,20.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,43.1,26.3,29.5,71.3,0.0,41.0,60.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,7.6,6.5,1.17,8.7,9.05,8.88,3.94,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,700,700,6300,4200,2026-08-25T04:51:32+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 11.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; FinalConfidence below configured minimum; ExecutionQuality below excellent gate: 0.0 < 80.0; ConvexityEdge below excellent gate: 71.3 < 80.0; OpportunityConfidence below excellent gate: 41.0 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,,
2026-08-25T10:23:35.084395+05:30,2026-08-25,ITC,NSE,STOCK,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:ITC,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,CE,UNKNOWN,265.0,2026-08-25,0,Reject,15.55,35.55,92.0,False,DATA_INVALID,11.9,,ITC,NOT_CONFIGURED,,1ed81a3242cb,WARMUP_OBSERVATIONS,0,0,0,90.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,3.0,20.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,45.7,28.2,29.5,71.3,0.0,41.0,60.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,1.3,1.1,1.17,3.5,3.75,3.62,6.9,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,1725,1725,24150,25875,2026-08-25T04:50:56+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 11.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; FinalConfidence below configured minimum; ExecutionQuality below excellent gate: 0.0 < 80.0; ConvexityEdge below excellent gate: 71.3 < 80.0; OpportunityConfidence below excellent gate: 41.0 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,,
2026-08-25T10:23:35.084395+05:30,2026-08-25,INFY,NSE,STOCK,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:INFY,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,CE,UNKNOWN,1120.0,2026-08-25,0,Reject,12.33,32.33,92.0,False,DATA_INVALID,-9.9,,INFY,NOT_CONFIGURED,,d4a51d9dda1e,WARMUP_OBSERVATIONS,0,0,0,90.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,3.0,20.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,37.3,26.7,29.5,71.3,0.0,44.0,60.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,8.2,7.0,1.17,8.75,9.05,8.9,3.37,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,400,800,5200,3600,2026-08-25T04:52:06+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; FinalConfidence below configured minimum; ExecutionQuality below excellent gate: 0.0 < 80.0; ConvexityEdge below excellent gate: 71.3 < 80.0; OpportunityConfidence below excellent gate: 44.0 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,,
2026-08-25T10:23:35.084395+05:30,2026-08-25,INFY,NSE,STOCK,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:INFY,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,CE,UNKNOWN,1115.0,2026-08-25,0,Reject,11.45,31.45,92.0,False,DATA_INVALID,-9.9,,INFY,NOT_CONFIGURED,,d4a51d9dda1e,WARMUP_OBSERVATIONS,0,0,0,90.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,3.0,20.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,37.3,26.7,29.5,71.3,0.0,35.2,60.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,8.2,7.0,1.17,12.9,13.5,13.2,4.55,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,800,400,5600,3200,2026-08-25T04:52:22+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; FinalConfidence below configured minimum; ExecutionQuality below excellent gate: 0.0 < 80.0; ConvexityEdge below excellent gate: 71.3 < 80.0; OpportunityConfidence below excellent gate: 35.2 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,,
2026-08-25T10:23:35.084395+05:30,2026-08-25,INFY,NSE,STOCK,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:INFY,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,PE,UNKNOWN,1135.0,2026-08-25,0,Reject,13.5,33.5,92.0,False,DATA_INVALID,9.9,,INFY,NOT_CONFIGURED,,d4a51d9dda1e,WARMUP_OBSERVATIONS,0,0,0,90.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,3.0,20.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,37.3,26.7,29.5,71.3,0.0,40.9,60.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,8.2,7.0,1.17,10.3,10.7,10.5,3.81,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,400,400,3200,4000,2026-08-25T04:52:20+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 9.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; FinalConfidence below configured minimum; ExecutionQuality below excellent gate: 0.0 < 80.0; ConvexityEdge below excellent gate: 71.3 < 80.0; OpportunityConfidence below excellent gate: 40.9 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,,
2026-08-25T10:23:35.084395+05:30,2026-08-25,INDIGO,NSE,STOCK,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:INDIGO,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,PE,UNKNOWN,5000.0,2026-08-25,0,Reject,1.84,21.84,92.0,False,DATA_INVALID,6.3,,INDIGO,NOT_CONFIGURED,,aea32a05a3b2,WARMUP_OBSERVATIONS,0,0,0,90.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,3.0,20.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,11.4,29.6,29.5,57.3,0.0,29.9,60.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,34.5,29.6,1.17,3.0,3.25,3.12,8.0,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,300,150,1650,1200,2026-08-25T04:51:23+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 6.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; FinalConfidence below configured minimum; ExecutionQuality below excellent gate: 0.0 < 80.0; ConvexityEdge below excellent gate: 57.3 < 80.0; OpportunityConfidence below excellent gate: 29.9 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,,
2026-08-25T10:23:35.084395+05:30,2026-08-25,INDIGO,NSE,STOCK,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:INDIGO,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,CE,UNKNOWN,5200.0,2026-08-25,0,Reject,0.71,20.71,92.0,False,DATA_INVALID,-6.3,,INDIGO,NOT_CONFIGURED,,aea32a05a3b2,WARMUP_OBSERVATIONS,0,0,0,90.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,3.0,20.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,11.4,29.6,29.5,57.3,0.0,28.0,60.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,34.5,29.6,1.17,4.95,5.25,5.1,5.88,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,450,150,1500,1200,2026-08-25T04:52:00+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -6.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; FinalConfidence below configured minimum; ExecutionQuality below excellent gate: 0.0 < 80.0; ConvexityEdge below excellent gate: 57.3 < 80.0; OpportunityConfidence below excellent gate: 28.0 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,,
2026-08-25T10:23:35.084395+05:30,2026-08-25,JSWSTEEL,NSE,STOCK,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:JSWSTEEL,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,CE,UNKNOWN,1300.0,2026-08-25,0,Reject,11.57,31.57,92.0,False,DATA_INVALID,-16.4,,JSWSTEEL,NOT_CONFIGURED,,220ce19927bd,WARMUP_OBSERVATIONS,0,0,0,90.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,3.0,20.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,40.8,29.6,29.5,71.3,0.0,35.3,60.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,7.4,6.4,1.17,12.4,13.1,12.75,5.49,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,675,675,6750,3375,2026-08-25T04:53:18+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -16.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; FinalConfidence below configured minimum; ExecutionQuality below excellent gate: 0.0 < 80.0; ConvexityEdge below excellent gate: 71.3 < 80.0; OpportunityConfidence below excellent gate: 35.3 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,,
2026-08-25T10:23:35.084395+05:30,2026-08-25,JIOFIN,NSE,STOCK,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:JIOFIN,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,CE,UNKNOWN,237.5,2026-08-25,0,Reject,1.59,21.59,92.0,False,DATA_INVALID,-1.7,,JIOFIN,NOT_CONFIGURED,,0bc037766b7d,WARMUP_OBSERVATIONS,0,0,0,90.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,3.0,20.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,5.3,30.8,29.5,71.3,0.0,26.9,60.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,1.5,1.2,1.17,3.0,3.3,3.15,9.52,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,2350,2350,54050,37600,2026-08-25T04:39:02+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; HardStopFit false: Hard stop is below minimum viable stop.; SideDirection hard reject: -1.7 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.17 < 1.60; TradeQuality below configured minimum; FinalConfidence below configured minimum; ExecutionQuality below excellent gate: 0.0 < 80.0; ConvexityEdge below excellent gate: 71.3 < 80.0; OpportunityConfidence below excellent gate: 26.9 < 70.0; RegimeFit below excellent gate: 60.0 < 70.0,,
2026-08-25T10:26:06.867283+05:30,2026-08-25,BANKNIFTY,NSE,INDEX,NSE_INDEX,PAPER_ELIGIBLE,INDEX:BANKING,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,CE,UNKNOWN,57400.0,2026-08-25,0,Reject,57.76,57.76,85.0,False,DATA_INVALID,-11.0,4.6290,banknifty_fast_wbci,VALID,15.6271,2e840ccd58d1,WARMUP_OBSERVATIONS,49,1,0,80.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,2.0,15.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,66.6,21.8,29.5,52.3,100.0,85.9,75.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,284.7,135.8,2.1,116.8,117.1,116.95,0.26,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,360,30,1560,480,2026-08-25T04:55:36+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -11.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,
2026-08-25T10:26:06.867283+05:30,2026-08-25,BANKNIFTY,NSE,INDEX,NSE_INDEX,PAPER_ELIGIBLE,INDEX:BANKING,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,PE,UNKNOWN,57400.0,2026-08-25,0,Reject,59.74,59.74,85.0,False,DATA_INVALID,11.0,4.6290,banknifty_fast_wbci,VALID,15.6271,2e840ccd58d1,WARMUP_OBSERVATIONS,49,1,0,80.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,2.0,15.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,66.6,21.8,29.5,52.3,100.0,89.2,75.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,284.7,135.8,2.1,109.25,109.65,109.45,0.37,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,150,300,1350,1320,2026-08-25T04:55:36+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 11.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,
2026-08-25T10:26:06.867283+05:30,2026-08-25,BANKNIFTY,NSE,INDEX,NSE_INDEX,PAPER_ELIGIBLE,INDEX:BANKING,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,CE,UNKNOWN,57300.0,2026-08-25,0,Reject,57.76,57.76,85.0,False,DATA_INVALID,-11.0,4.6290,banknifty_fast_wbci,VALID,15.6271,2e840ccd58d1,WARMUP_OBSERVATIONS,49,1,0,80.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,2.0,15.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,66.6,21.8,29.5,52.3,100.0,85.9,75.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,284.7,135.8,2.1,176.15,176.55,176.35,0.23,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,60,60,600,630,2026-08-25T04:55:35+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -11.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,
2026-08-25T10:26:06.867283+05:30,2026-08-25,BANKNIFTY,NSE,INDEX,NSE_INDEX,PAPER_ELIGIBLE,INDEX:BANKING,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,PE,UNKNOWN,57500.0,2026-08-25,0,Reject,59.74,59.74,85.0,False,DATA_INVALID,11.0,4.6290,banknifty_fast_wbci,VALID,15.6271,2e840ccd58d1,WARMUP_OBSERVATIONS,49,1,0,80.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,2.0,15.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,66.6,21.8,29.5,52.3,100.0,89.2,75.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,284.7,135.8,2.1,165.95,166.4,166.18,0.27,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,150,600,1080,1800,2026-08-25T04:55:36+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 11.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,
2026-08-25T10:26:06.867283+05:30,2026-08-25,FINNIFTY,NSE,INDEX,NSE_INDEX,PAPER_ELIGIBLE,INDEX:FINANCIALS,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,CE,UNKNOWN,26100.0,2026-08-25,0,Reject,57.62,57.62,85.0,False,DATA_INVALID,-7.3,2.0000,finnifty_leadership_proxy,VALID,9.2906,e172b0fef65b,WARMUP_OBSERVATIONS,69,1,0,80.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,2.0,15.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,68.0,21.5,29.5,52.3,96.3,86.0,75.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,114.2,64.9,1.76,61.7,62.25,61.98,0.89,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,120,60,1860,720,2026-08-25T04:55:35+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -7.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,,
2026-08-25T10:26:06.867283+05:30,2026-08-25,FINNIFTY,NSE,INDEX,NSE_INDEX,PAPER_ELIGIBLE,INDEX:FINANCIALS,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,PE,UNKNOWN,26100.0,2026-08-25,0,Reject,55.92,55.92,85.0,False,DATA_INVALID,7.3,2.0000,finnifty_leadership_proxy,VALID,9.2906,e172b0fef65b,WARMUP_OBSERVATIONS,69,1,0,80.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,2.0,15.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,68.0,21.5,29.5,52.3,78.6,84.6,75.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,114.2,64.9,1.76,45.85,46.45,46.15,1.3,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,60,480,1500,1320,2026-08-25T04:55:38+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 7.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ExecutionQuality below excellent gate: 78.6 < 80.0; ConvexityEdge below excellent gate: 52.3 < 80.0,,
2026-08-25T10:26:06.867283+05:30,2026-08-25,FINNIFTY,NSE,INDEX,NSE_INDEX,PAPER_ELIGIBLE,INDEX:FINANCIALS,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,PE,UNKNOWN,26050.0,2026-08-25,0,Reject,53.37,53.37,85.0,False,DATA_INVALID,7.3,2.0000,finnifty_leadership_proxy,VALID,9.2906,e172b0fef65b,WARMUP_OBSERVATIONS,69,1,0,80.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,2.0,15.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,68.0,21.5,29.5,38.3,80.0,85.0,75.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,114.2,64.9,1.76,27.45,27.8,27.62,1.27,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,120,120,660,1680,2026-08-25T04:55:37+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 7.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ExecutionQuality below excellent gate: 80.0 < 80.0; ConvexityEdge below excellent gate: 38.3 < 80.0,,
2026-08-25T10:26:06.867283+05:30,2026-08-25,FINNIFTY,NSE,INDEX,NSE_INDEX,PAPER_ELIGIBLE,INDEX:FINANCIALS,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,CE,UNKNOWN,26150.0,2026-08-25,0,Reject,49.62,49.62,85.0,False,DATA_INVALID,-7.3,2.0000,finnifty_leadership_proxy,VALID,9.2906,e172b0fef65b,WARMUP_OBSERVATIONS,69,1,0,80.0,65.0,1.0,1.6,70.0,65.0,35.0,50.0,2.0,15.0,COST_MODEL_UNVALIDATED,False,False,DISABLED,Daily market context is disabled until operator review,MANUAL_PROXY_RESEARCH,68.0,21.5,29.5,38.3,66.1,79.3,75.0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,114.2,64.9,1.76,38.25,38.85,38.55,1.56,FIVE_LEVEL,FYERS_MARKET_DEPTH,5,5,300,240,1800,3000,2026-08-25T04:55:33+00:00,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -7.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ExecutionQuality below excellent gate: 66.1 < 80.0; ConvexityEdge below excellent gate: 38.3 < 80.0,,
