skip_id,created_at,underlying,expiry,strike,side,entry_mid,entry_bid,entry_ask,hard_stop_points,target_r,ComparableOpportunityScore,gate_snapshot_id,gate_features_json,instrument_id,instrument_class,evidence_profile,parameter_profile,strategy_version,score_version,universe_version
202608181031_4_TCS_CE,2026-08-18T05:01:54.176496+00:00,TCS,2026-08-25,2300.0,CE,33.825,33.7,33.95,6.765000000000001,2.0,34.65022593262026,5450c99e8b35,"{""contract_quality_min"": 0.0, ""direction_min"": 13.25831915914249, ""excellent_score_min"": 34.65022593262026, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.1666666666666667, ""final_confidence_min"": 80.5173193024444, ""iv_crush_max"": 24.0, ""market_hostility_max"": 31.661586914558992, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7390983000739098, ""trade_quality_min"": 43.428571428576774}",TCS,NSE_STOCK_OPTION,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608181031_5_TCS_CE,2026-08-18T05:01:54.176960+00:00,TCS,2026-08-25,2280.0,CE,44.974999999999994,44.8,45.15,8.995,2.0,34.35022593262026,5450c99e8b35,"{""contract_quality_min"": 0.0, ""direction_min"": 13.25831915914249, ""excellent_score_min"": 34.35022593262026, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.1666666666666667, ""final_confidence_min"": 80.5173193024444, ""iv_crush_max"": 24.0, ""market_hostility_max"": 31.661586914558992, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7782101167315207, ""trade_quality_min"": 43.428571428576774}",TCS,NSE_STOCK_OPTION,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608181035_1_BANKNIFTY_PE,2026-08-18T05:05:14.481874+00:00,BANKNIFTY,2026-08-25,57500.0,PE,409.625,409.45,409.8,25.0,2.0,54.71524747955091,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 54.71524747955091, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666665, ""final_confidence_min"": 81.44636825597566, ""iv_crush_max"": 24.0, ""market_hostility_max"": 21.254422249052418, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.08544400366189142, ""trade_quality_min"": 36.064864864865804}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608181035_2_MIDCPNIFTY_PE,2026-08-18T05:05:14.482434+00:00,MIDCPNIFTY,2026-08-25,14850.0,PE,81.35,81.1,81.6,16.27,2.0,50.09348869635242,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 50.09348869635242, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 77.13278651473172, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.069469679636924, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6146281499692686, ""trade_quality_min"": 19.71830985915392}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608181035_3_MIDCPNIFTY_PE,2026-08-18T05:05:14.482959+00:00,MIDCPNIFTY,2026-08-25,14825.0,PE,70.92500000000001,70.7,71.15,14.185000000000002,2.0,46.89348869635242,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 46.89348869635242, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 77.13278651473172, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.069469679636924, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6344730348960209, ""trade_quality_min"": 19.71830985915392}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608181035_4_BAJAJFINSV_PE,2026-08-18T05:05:14.483443+00:00,BAJAJFINSV,2026-08-25,2020.0,PE,28.925,28.75,29.1,5.785,2.0,36.038697619447284,e97256bacfa6,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 36.038697619447284, ""execution_quality_min"": 82.42746018026895, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 77.86939684167993, ""iv_crush_max"": 24.0, ""market_hostility_max"": 24.900167771299692, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.2100259291270576, ""trade_quality_min"": 62.97872340425548}",BAJAJFINSV,NSE_STOCK_OPTION,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608181035_5_BAJAJFINSV_CE,2026-08-18T05:05:14.484007+00:00,BAJAJFINSV,2026-08-25,1980.0,CE,43.75,43.4,44.1,8.75,2.0,35.316619692381835,e97256bacfa6,"{""contract_quality_min"": 0.0, ""direction_min"": 14.777833250124994, ""excellent_score_min"": 35.316619692381835, ""execution_quality_min"": 62.999999999999545, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 77.62305796624202, ""iv_crush_max"": 24.0, ""market_hostility_max"": 24.900167771299692, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.6000000000000065, ""trade_quality_min"": 62.97872340425548}",BAJAJFINSV,NSE_STOCK_OPTION,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608181036_1_MIDCPNIFTY_PE,2026-08-18T05:06:22.289198+00:00,MIDCPNIFTY,2026-08-25,14850.0,PE,80.8,80.5,81.1,16.16,2.0,47.55405637663645,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.6459557116619109, ""excellent_score_min"": 47.55405637663645, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 74.62847230411955, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.975275036479548, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7425742574257356, ""trade_quality_min"": 10.105263157900865}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608181036_2_MIDCPNIFTY_PE,2026-08-18T05:06:22.289725+00:00,MIDCPNIFTY,2026-08-25,14875.0,PE,92.225,91.9,92.55,18.445,2.0,47.254056376636456,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.6459557116619109, ""excellent_score_min"": 47.254056376636456, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333333, ""final_confidence_min"": 74.62847230411955, ""iv_crush_max"": 24.0, ""market_hostility_max"": 19.975275036479548, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7047980482515495, ""trade_quality_min"": 10.105263157900865}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608181036_3_BANKNIFTY_CE,2026-08-18T05:06:22.290215+00:00,BANKNIFTY,2026-08-25,57400.0,CE,430.325,430.0,430.65,25.0,2.0,46.5904737372261,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.5091409989278683, ""excellent_score_min"": 46.5904737372261, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 73.1763711498396, ""iv_crush_max"": 24.0, ""market_hostility_max"": 21.219471443722917, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.151048626038454, ""trade_quality_min"": 5.3333333333347515}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
202608181036_4_BANKNIFTY_PE,2026-08-18T05:06:22.290646+00:00,BANKNIFTY,2026-08-25,57500.0,PE,415.79999999999995,415.65,415.95,25.0,2.0,46.19882835741909,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 46.19882835741909, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.4166666666666667, ""final_confidence_min"": 73.02362885016124, ""iv_crush_max"": 24.0, ""market_hostility_max"": 21.219471443722917, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.07215007215007489, ""trade_quality_min"": 5.3333333333347515}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270
