skip_id,window_minutes,observed_at,underlying,instrument_id,instrument_class,gate_snapshot_id,gate_features_json,ComparableOpportunityScore,strategy_version,score_version,parameter_profile,source,future_bid,future_ask,mfe_points,mae_points,would_have_hit_target,would_have_hit_stop,forward_r_multiple,status,reason,evidence_profile
202608181028_1_MIDCPNIFTY_PE,30,2026-08-18T10:59:15.312439+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.5651580087605366, ""excellent_score_min"": 45.31586921733481, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 72.51295049689516, ""iv_crush_max"": 24.0, ""market_hostility_max"": 21.046720786612116, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7189934092270752, ""trade_quality_min"": 3.093922651936959}",45.31586921733481,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,84.85,85.45,1.3999999999999915,0.0,False,False,0.08388256440982572,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608181028_2_HCLTECH_CE,30,2026-08-18T10:59:15.312439+05:30,HCLTECH,HCLTECH,NSE_STOCK_OPTION,bd3813497287,"{""contract_quality_min"": 0.0, ""direction_min"": 22.614409045762503, ""excellent_score_min"": 42.54726616429153, ""execution_quality_min"": 82.60612772240711, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 79.65264634990925, ""iv_crush_max"": 24.0, ""market_hostility_max"": 26.1737518411298, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.205857019810501, ""trade_quality_min"": 75.8974358974304}",42.54726616429153,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608181028_3_MIDCPNIFTY_PE,30,2026-08-18T10:59:15.312439+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.5651580087605366, ""excellent_score_min"": 41.927499190678596, ""execution_quality_min"": 98.74419982229193, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 72.51295049689516, ""iv_crush_max"": 24.0, ""market_hostility_max"": 21.046720786612116, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8293020041465218, ""trade_quality_min"": 3.093922651936959}",41.927499190678596,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,75.2,75.7,2.8500000000000085,0.0,False,False,0.19695922598479673,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608181028_4_GRASIM_CE,30,2026-08-18T10:59:15.312439+05:30,GRASIM,GRASIM,NSE_STOCK_OPTION,3f3175605513,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 20.100625084153606, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 65.87979750655359, ""iv_crush_max"": 24.0, ""market_hostility_max"": 32.930852628269605, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7017543859649222, ""trade_quality_min"": 1.509433962262597}",20.100625084153606,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608181028_5_GRASIM_PE,30,2026-08-18T10:59:15.312439+05:30,GRASIM,GRASIM,NSE_STOCK_OPTION,3f3175605513,"{""contract_quality_min"": 0.0, ""direction_min"": 0.48688454750123084, ""excellent_score_min"": 16.52896021798373, ""execution_quality_min"": 78.09379727685338, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 62.29212610832292, ""iv_crush_max"": 24.0, ""market_hostility_max"": 32.930852628269605, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.3111447302067545, ""trade_quality_min"": 1.509433962262597}",16.52896021798373,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608181044_1_MIDCPNIFTY_PE,15,2026-08-18T10:59:15.312439+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 53.349735296676435, ""execution_quality_min"": 98.52175640770912, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 80.27526998797155, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.298511978806637, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8344923504867872, ""trade_quality_min"": 32.60229132569827}",53.349735296676435,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,96.4,97.25,6.525000000000006,0.0,False,False,0.3630041724617527,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608181044_2_MIDCPNIFTY_PE,15,2026-08-18T10:59:15.312439+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 53.27147183552007, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 80.27526998797155, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.298511978806637, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3486924034869184, ""trade_quality_min"": 32.60229132569827}",53.27147183552007,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,108.65,109.2,8.275000000000006,0.0,False,False,0.41220423412204255,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608181044_3_MIDCPNIFTY_CE,15,2026-08-18T10:59:15.312439+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 6.702782731586246, ""excellent_score_min"": 51.57797272720559, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 82.28610480744742, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.298511978806637, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6546644844517278, ""trade_quality_min"": 32.60229132569827}",51.57797272720559,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,87.2,87.75,0.0,-4.450000000000003,False,False,-0.24277141298417906,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608181044_4_MIDCPNIFTY_PE,15,2026-08-18T10:59:15.312439+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 49.81812644673173, ""execution_quality_min"": 96.3110307414111, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 80.27526998797155, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.298511978806637, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8860759493670742, ""trade_quality_min"": 32.60229132569827}",49.81812644673173,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,84.85,85.45,5.849999999999994,0.0,False,False,0.37025316455696167,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608181044_5_GRASIM_CE,15,2026-08-18T10:59:15.312439+05:30,GRASIM,GRASIM,NSE_STOCK_OPTION,3f3175605513,"{""contract_quality_min"": 0.0, ""direction_min"": 19.255377490707676, ""excellent_score_min"": 35.61248522515747, ""execution_quality_min"": 93.83324593602555, ""expected_required_ratio_min"": 1.1666666666666667, ""final_confidence_min"": 83.31744048187372, ""iv_crush_max"": 24.0, ""market_hostility_max"": 33.96598887571814, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9438909281594039, ""trade_quality_min"": 49.76377952755856}",35.61248522515747,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608181054_1_HINDALCO_CE,5,2026-08-18T10:59:15.312439+05:30,HINDALCO,HINDALCO,NSE_STOCK_OPTION,0b8f346aac89,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 24.536685606773027, ""execution_quality_min"": 84.54821773970698, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 67.98300232239343, ""iv_crush_max"": 24.0, ""market_hostility_max"": 23.025166923471716, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.1605415860735036, ""trade_quality_min"": 17.77777777778227}",24.536685606773027,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608181054_2_HINDUNILVR_CE,5,2026-08-18T10:59:15.312439+05:30,HINDUNILVR,HINDUNILVR,NSE_STOCK_OPTION,7c6072ee0b40,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 20.628385406268343, ""execution_quality_min"": 63.25541619156171, ""expected_required_ratio_min"": 1.1666666666666667, ""final_confidence_min"": 63.65218575314193, ""iv_crush_max"": 24.0, ""market_hostility_max"": 27.03204185058041, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.5963511972634041, ""trade_quality_min"": 19.459459459459993}",20.628385406268343,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608181054_3_HINDUNILVR_PE,5,2026-08-18T10:59:15.312439+05:30,HINDUNILVR,HINDUNILVR,NSE_STOCK_OPTION,7c6072ee0b40,"{""contract_quality_min"": 0.0, ""direction_min"": 3.529584783568178, ""excellent_score_min"": 20.214604580952923, ""execution_quality_min"": 58.773584905660975, ""expected_required_ratio_min"": 1.1666666666666667, ""final_confidence_min"": 63.94274725348654, ""iv_crush_max"": 24.0, ""market_hostility_max"": 27.03204185058041, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.6603773584905575, ""trade_quality_min"": 19.459459459459993}",20.214604580952923,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608181054_4_GRASIM_CE,5,2026-08-18T10:59:15.312439+05:30,GRASIM,GRASIM,NSE_STOCK_OPTION,3f3175605513,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 19.813140390491455, ""execution_quality_min"": 83.7303715051707, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 65.81093646751685, ""iv_crush_max"": 24.0, ""market_hostility_max"": 35.0, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.1796246648793505, ""trade_quality_min"": 11.01796407185668}",19.813140390491455,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608181054_5_HINDUNILVR_CE,5,2026-08-18T10:59:15.312439+05:30,HINDUNILVR,HINDUNILVR,NSE_STOCK_OPTION,7c6072ee0b40,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 19.75363757057014, ""execution_quality_min"": 59.81675392670067, ""expected_required_ratio_min"": 1.1666666666666667, ""final_confidence_min"": 63.06270079345146, ""iv_crush_max"": 24.0, ""market_hostility_max"": 27.03204185058041, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.6454749439042762, ""trade_quality_min"": 19.459459459459993}",19.75363757057014,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608181046_1_MIDCPNIFTY_CE,15,2026-08-18T11:01:36.936593+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 3.9021764725670267, ""excellent_score_min"": 49.840878019341844, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 77.48067530809435, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.6265600534416, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6220194899440182, ""trade_quality_min"": 17.984496124031008}",49.840878019341844,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,111.15,111.95,0.0,-9.424999999999997,False,False,-0.39083557951482467,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608181046_2_MIDCPNIFTY_PE,15,2026-08-18T11:01:36.936593+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 49.138486254279776, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 76.31002236632425, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.6265600534416, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5457702803274593, ""trade_quality_min"": 17.984496124031008}",49.138486254279776,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,110.65,111.2,9.875,0.0,False,False,0.4899528652939717,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608181046_3_MIDCPNIFTY_CE,15,2026-08-18T11:01:36.936593+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 3.9021764725670267, ""excellent_score_min"": 46.94087801934184, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 77.48067530809435, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.6265600534416, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6493506493506584, ""trade_quality_min"": 17.984496124031008}",46.94087801934184,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,85.05,85.55,0.0,-7.3500000000000085,False,False,-0.3977272727272732,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608181046_4_MIDCPNIFTY_PE,15,2026-08-18T11:01:36.936593+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 46.23848625427978, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 76.31002236632425, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.6265600534416, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6402048655569783, ""trade_quality_min"": 17.984496124031008}",46.23848625427978,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,86.5,87.05,8.400000000000006,0.0,False,False,0.5377720870678621,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608181046_5_M&M_CE,15,2026-08-18T11:01:36.936593+05:30,M&M,M&M,NSE_STOCK_OPTION,0fdd6afea273,"{""contract_quality_min"": 0.0, ""direction_min"": 9.373169302870533, ""excellent_score_min"": 33.63287294518115, ""execution_quality_min"": 97.70778297094064, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 78.61329246860026, ""iv_crush_max"": 24.0, ""market_hostility_max"": 26.858786814901183, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8534850640113851, ""trade_quality_min"": 39.02439024389898}",33.63287294518115,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608181031_1_MIDCPNIFTY_PE,30,2026-08-18T11:02:01.538496+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 45.000651310639014, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 72.10489771927827, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.916078254600322, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7604562737642616, ""trade_quality_min"": 2.204724409445097}",45.000651310639014,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,96.75,97.7,4.699999999999989,0.0,False,False,0.2552960347637147,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608181031_2_MIDCPNIFTY_PE,30,2026-08-18T11:02:01.538496+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 44.70065131063902, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 72.10489771927827, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.916078254600322, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.4821600771456124, ""trade_quality_min"": 2.204724409445097}",44.70065131063902,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,109.7,110.35,6.0,0.0,False,False,0.2892960462873674,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608181031_3_MIDCPNIFTY_CE,30,2026-08-18T11:02:01.538496+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.37679735703509387, ""excellent_score_min"": 41.86847483490534, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 72.21793692638879, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.916078254600322, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6188466947960747, ""trade_quality_min"": 2.204724409445097}",41.86847483490534,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,86.1,86.65,0.0,-2.7750000000000057,False,False,-0.15611814345991593,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608181031_4_TCS_CE,30,2026-08-18T11:02:01.538496+05:30,TCS,TCS,NSE_STOCK_OPTION,5450c99e8b35,"{""contract_quality_min"": 0.0, ""direction_min"": 13.25831915914249, ""excellent_score_min"": 34.65022593262026, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.1666666666666667, ""final_confidence_min"": 80.5173193024444, ""iv_crush_max"": 24.0, ""market_hostility_max"": 31.661586914558992, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.5, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7390983000739098, ""trade_quality_min"": 43.428571428576774}",34.65022593262026,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608181031_5_TCS_CE,30,2026-08-18T11:02:01.538496+05:30,TCS,TCS,NSE_STOCK_OPTION,5450c99e8b35,"{""contract_quality_min"": 0.0, ""direction_min"": 13.25831915914249, ""excellent_score_min"": 34.35022593262026, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.1666666666666667, ""final_confidence_min"": 80.5173193024444, ""iv_crush_max"": 24.0, ""market_hostility_max"": 31.661586914558992, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7782101167315207, ""trade_quality_min"": 43.428571428576774}",34.35022593262026,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608181047_1_MIDCPNIFTY_CE,15,2026-08-18T11:02:35.765702+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 3.9021764725670267, ""excellent_score_min"": 46.94052319429912, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.0833333333333335, ""final_confidence_min"": 77.48067530809435, ""iv_crush_max"": 24.0, ""market_hostility_max"": 20.627979353612485, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6119610570236566, ""trade_quality_min"": 17.984496124031008}",46.94052319429912,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,86.3,86.9,0.0,-3.575000000000003,False,False,-0.19888734353268442,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608181047_2_M&M_CE,15,2026-08-18T11:02:35.765702+05:30,M&M,M&M,NSE_STOCK_OPTION,0fdd6afea273,"{""contract_quality_min"": 0.0, ""direction_min"": 9.373169302870533, ""excellent_score_min"": 27.98389586593514, ""execution_quality_min"": 82.95979469632196, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 76.24203498357042, ""iv_crush_max"": 24.0, ""market_hostility_max"": 26.85739917310211, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.3, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.1976047904191542, ""trade_quality_min"": 39.02439024389898}",27.98389586593514,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
202608181047_3_ONGC_CE,15,2026-08-18T11:02:35.765702+05:30,ONGC,ONGC,NSE_STOCK_OPTION,8a2588edd437,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 26.990284920089174, ""execution_quality_min"": 84.96794344895629, ""expected_required_ratio_min"": 1.1666666666666665, ""final_confidence_min"": 70.99137399079514, ""iv_crush_max"": 24.0, ""market_hostility_max"": 23.55484265200181, ""min_top_book_lots"": 0.0, ""premium_elasticity_min"": 0.7, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.15074798619102, ""trade_quality_min"": 26.666666666666664}",26.990284920089174,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,Future quote invalid,FYERS_PAPER_PROXY_RESEARCH
