event_id,ts,event_type,session_id,underlying,exchange,instrument_kind,instrument_class,lifecycle_state,exposure_group,decision_source,strategy_version,score_version,universe_version,parameter_profile,payload_json
20260821143722561034-1,2026-08-21T14:37:22.561034+05:30,DAILY_MODE_CONTEXT,20260821_143722,,,,,,INDEX:,daily_mode_operator_control,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""computed_mode"": ""NORMAL"", ""effective_mode"": ""NORMAL"", ""path"": ""uploads\\DAILY_MODE.txt"", ""reason"": ""Daily mode is for 2026-08-17, not 2026-08-21"", ""status"": ""STALE""}"
20260821144000431364-2,2026-08-21T14:40:00.431364+05:30,PAPER_INSTRUMENT_DEFERRED,20260821_143722,NIFTYFPI,NSE,INDEX,NSE_INDEX,,INDEX:BROAD_EQUITY,staged_scheduler,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""lane"": ""AUDIT"", ""reason"": ""FAILURE_BACKOFF"", ""scheduler_cycle"": 7}"
20260821144000434696-3,2026-08-21T14:40:00.434696+05:30,PAPER_INSTRUMENT_DEFERRED,20260821_143722,BHARTIARTL,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:BHARTIARTL,staged_scheduler,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""lane"": ""AUDIT"", ""reason"": ""FAILURE_BACKOFF"", ""scheduler_cycle"": 7}"
20260821144000435371-4,2026-08-21T14:40:00.435371+05:30,PAPER_INSTRUMENT_DEFERRED,20260821_143722,CIPLA,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:CIPLA,staged_scheduler,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""lane"": ""AUDIT"", ""reason"": ""FAILURE_BACKOFF"", ""scheduler_cycle"": 7}"
20260821144126435853-1,2026-08-21T14:41:26.435853+05:30,DAILY_MODE_CONTEXT,20260821_144126,,,,,,INDEX:,daily_mode_operator_control,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""computed_mode"": ""NORMAL"", ""effective_mode"": ""NORMAL"", ""path"": ""uploads\\DAILY_MODE.txt"", ""reason"": ""Daily mode is for 2026-08-17, not 2026-08-21"", ""status"": ""STALE""}"
20260821144127384643-2,2026-08-21T14:41:27.384643+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,NIFTY,,,NSE_INDEX,PAPER_ELIGIBLE,INDEX:BROAD_EQUITY,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": null, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": null, ""history_bars"": 0, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": null, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": null, ""range_high"": null, ""range_low"": null, ""raw_signal"": false, ""reason"": ""Need at least 20 valid history bars"", ""relative_volume"": null, ""research_only"": true, ""status"": ""INSUFFICIENT_HISTORY"", ""timestamp"": ""2026-08-21T14:41:27.384643+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""NIFTY""}"
20260821144127384643-3,2026-08-21T14:41:27.384643+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,BANKNIFTY,,,NSE_INDEX,PAPER_ELIGIBLE,INDEX:BANKING,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 18.878571428572155, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 14.158928571429115, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 57650.75, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 27.384643, ""range_high"": 57700.3, ""range_low"": 57634.6, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T14:41:27.384643+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""BANKNIFTY""}"
20260821144127384643-4,2026-08-21T14:41:27.384643+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,FINNIFTY,,,NSE_INDEX,PAPER_ELIGIBLE,INDEX:FINANCIALS,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 7.0966666666667155, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 5.322500000000037, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 26242.25, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 27.384643, ""range_high"": 26257.7, ""range_low"": 26230.4, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T14:41:27.384643+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""FINNIFTY""}"
20260821144127384643-5,2026-08-21T14:41:27.384643+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,MIDCPNIFTY,,,NSE_INDEX,PAPER_ELIGIBLE,INDEX:MIDCAP,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": null, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": null, ""history_bars"": 0, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": null, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": null, ""range_high"": null, ""range_low"": null, ""raw_signal"": false, ""reason"": ""Need at least 20 valid history bars"", ""relative_volume"": null, ""research_only"": true, ""status"": ""INSUFFICIENT_HISTORY"", ""timestamp"": ""2026-08-21T14:41:27.384643+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""MIDCPNIFTY""}"
20260821144127384643-6,2026-08-21T14:41:27.384643+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,FOCIT,,,BSE_INDEX,PAPER_ELIGIBLE,INDEX:BSE_OTHER,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 9.44000000000025, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 7.0800000000001875, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 37054.82, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 27.384643, ""range_high"": 37121.25, ""range_low"": 37056.43, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T14:41:27.384643+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""FOCIT""}"
20260821144127384643-7,2026-08-21T14:41:27.384643+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,NIFTYNXT50,,,NSE_INDEX,PAPER_ELIGIBLE,INDEX:BROAD_EQUITY,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 11.424999999999793, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 8.568749999999845, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 73864.7, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 27.384643, ""range_high"": 73896.75, ""range_low"": 73832.75, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T14:41:27.384643+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""NIFTYNXT50""}"
20260821144127384643-8,2026-08-21T14:41:27.384643+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,ADANIENT,,,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:ADANIENT,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 2.121428571428656, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 1.591071428571492, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 2995.9, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 27.384643, ""range_high"": 3002.0, ""range_low"": 2995.0, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T14:41:27.384643+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""ADANIENT""}"
20260821144127384643-9,2026-08-21T14:41:27.384643+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,ADANIPORTS,,,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:ADANIPORTS,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 1.2066666666666757, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 0.9050000000000067, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 1696.8, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 27.384643, ""range_high"": 1698.5, ""range_low"": 1694.0, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T14:41:27.384643+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""ADANIPORTS""}"
20260821144127384643-10,2026-08-21T14:41:27.384643+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,APOLLOHOSP,,,NSE_STOCK_OPTION,PAPER_ELIGIBLE,STOCK:APOLLOHOSP,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 3.0357142857142856, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 2.2767857142857144, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 8656.5, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 27.384643, ""range_high"": 8666.0, ""range_low"": 8652.0, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T14:41:27.384643+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""APOLLOHOSP""}"
20260821144213487640-11,2026-08-21T14:42:13.487640+05:30,DATA_HEALTH_ALERT,20260821_144126,BANKNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:BANKING,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T14:42:13.487640+05:30"", ""last_reason"": ""Invalid IV for CE 54600.0; Missing delta for CE 54600.0; Invalid IV for PE 54600.0; Zero volume CE at 54600.0; Zero volume CE at 54700.0; Zero volume CE at 54800.0; Candidate option quote stale 17.49s; Candidate option quote stale 17.49s; Candidate option quote stale 19.49s; Candidate option quote stale 18.49s; Candidate option quote stale 17.49s; Candidate option quote stale 16.49s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821144213491086-12,2026-08-21T14:42:13.491086+05:30,DATA_HEALTH_ALERT,20260821_144126,FINNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:FINANCIALS,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T14:42:13.491086+05:30"", ""last_reason"": ""CE/PE timestamp delta 13.00s at 26200.0; CE/PE timestamp delta 18.00s at 26250.0; CE/PE timestamp delta 28.00s at 26300.0; Candidate option quote stale 53.49s; Candidate option quote stale 35.49s; Candidate option quote stale 49.49s; Candidate option quote stale 36.49s; Candidate option quote stale 18.49s; Candidate option quote stale 46.49s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821144213493989-13,2026-08-21T14:42:13.493989+05:30,DATA_HEALTH_ALERT,20260821_144126,MIDCPNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:MIDCAP,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T14:42:13.493989+05:30"", ""last_reason"": ""CE/PE timestamp delta 33.00s at 14825.0; Candidate option quote stale 16.49s; Candidate option quote stale 15.49s; Candidate option quote stale 16.49s; Candidate option quote stale 49.49s; Candidate option quote stale 16.49s; Candidate option quote depth unavailable"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821144213501928-14,2026-08-21T14:42:13.501928+05:30,DATA_HEALTH_ALERT,20260821_144126,FOCIT,BSE,INDEX,BSE_INDEX,,INDEX:BSE_OTHER,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T14:42:13.501928+05:30"", ""last_reason"": ""CE/PE timestamp delta 684.00s at 37000.0; CE/PE timestamp delta 49300.00s at 37100.0; CE/PE timestamp delta 50660.00s at 37200.0; Candidate option quote stale 3633.50s; Candidate option quote stale 52933.50s; Candidate option quote stale 914.50s; Candidate option quote stale 230.50s; Candidate option quote stale 2273.50s; Candidate option quote stale 52933.50s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821144213505166-15,2026-08-21T14:42:13.505166+05:30,DATA_HEALTH_ALERT,20260821_144126,NIFTYNXT50,NSE,INDEX,NSE_INDEX,,INDEX:BROAD_EQUITY,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T14:42:13.505166+05:30"", ""last_reason"": ""CE/PE timestamp delta 1817188.80s at 73800.0; CE/PE timestamp delta 32.00s at 74000.0; Candidate option quote depth unavailable; Candidate option quote depth unavailable; Candidate option quote stale 1817204.50s; Candidate option quote depth unavailable; Candidate option quote stale 203.50s; Candidate option quote stale 235.50s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821144213507322-16,2026-08-21T14:42:13.507322+05:30,DATA_HEALTH_ALERT,20260821_144126,ADANIENT,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:ADANIENT,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T14:42:13.507322+05:30"", ""last_reason"": ""CE/PE timestamp delta 33.00s at 3000.0; Candidate option quote stale 41.51s; Candidate option quote stale 8.51s; Candidate option quote stale 203.51s; Candidate option quote stale 2166.51s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821144213509997-17,2026-08-21T14:42:13.509997+05:30,DATA_HEALTH_ALERT,20260821_144126,ADANIPORTS,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:ADANIPORTS,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T14:42:13.509997+05:30"", ""last_reason"": ""CE/PE timestamp delta 36.00s at 1700.0; CE/PE timestamp delta 58.00s at 1720.0; Candidate option quote stale 20.51s; Candidate option quote stale 56.51s; Candidate option quote stale 57.51s; Candidate option quote stale 56.51s; Candidate option quote stale 51.51s; Candidate option quote stale 109.51s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821144213512668-18,2026-08-21T14:42:13.512668+05:30,DATA_HEALTH_ALERT,20260821_144126,APOLLOHOSP,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:APOLLOHOSP,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-21T14:42:13.512668+05:30"", ""last_reason"": ""CE/PE timestamp delta 7.00s at 8600.0; CE/PE timestamp delta 27.00s at 8800.0; Candidate option quote stale 11.51s; Candidate option quote stale 13.51s; Candidate option quote stale 15.51s; Candidate option quote stale 8.51s; Candidate option quote stale 29.51s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260821144157804440-19,2026-08-21T14:41:57.804440+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,BANKNIFTY,,,NSE_INDEX,PAPER_ELIGIBLE,INDEX:BANKING,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 18.878571428572155, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 14.158928571429115, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 57650.75, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 57.80444, ""range_high"": 57700.3, ""range_low"": 57634.6, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T14:41:57.804440+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""BANKNIFTY""}"
20260821144157804440-20,2026-08-21T14:41:57.804440+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,FINNIFTY,,,NSE_INDEX,PAPER_ELIGIBLE,INDEX:FINANCIALS,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 7.0966666666667155, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 5.322500000000037, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 26242.25, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 57.80444, ""range_high"": 26257.7, ""range_low"": 26230.4, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T14:41:57.804440+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""FINNIFTY""}"
20260821144157804440-21,2026-08-21T14:41:57.804440+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,MIDCPNIFTY,,,NSE_INDEX,PAPER_ELIGIBLE,INDEX:MIDCAP,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 3.3928571428574026, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 2.544642857143052, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 14852.75, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 0.0, ""range_high"": 14862.0, ""range_low"": 14845.0, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T14:41:57.804440+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""MIDCPNIFTY""}"
20260821144157804440-22,2026-08-21T14:41:57.804440+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,SENSEX,,,BSE_INDEX,PAPER_ELIGIBLE,INDEX:BSE_BROAD,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 14.661428571428198, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 10.996071428571149, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 77538.33, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 0.0, ""range_high"": 77576.25, ""range_low"": 77509.6, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T14:41:57.804440+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""SENSEX""}"
20260821144157804440-23,2026-08-21T14:41:57.804440+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,BANKEX,,,BSE_INDEX,PAPER_ELIGIBLE,INDEX:BANKING,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 16.251428571429383, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 12.188571428572036, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 65327.14, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 0.0, ""range_high"": 65377.79, ""range_low"": 65307.25, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T14:41:57.804440+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""BANKEX""}"
20260821144157804440-24,2026-08-21T14:41:57.804440+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,20260821_144126,FOCIT,,,BSE_INDEX,PAPER_ELIGIBLE,INDEX:BSE_OTHER,experimental_impulse_breakout,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""atr_points"": 9.44000000000025, ""candidate_key"": """", ""cost_model_valid"": false, ""direction"": """", ""direction_score"": null, ""displacement_points"": 7.0800000000001875, ""history_bars"": 40, ""label"": ""EXPERIMENTAL_IMPULSE_BREAKOUT"", ""last_close"": 37054.82, ""late_entry_atr"": null, ""option_side"": """", ""paper_entry_enabled"": false, ""portfolio_blocked"": false, ""quote_age_seconds"": 57.80444, ""range_high"": 37121.25, ""range_low"": 37056.43, ""raw_signal"": false, ""reason"": ""Latest close did not break the prior rolling range"", ""relative_volume"": null, ""research_only"": true, ""status"": ""NO_BREAKOUT"", ""timestamp"": ""2026-08-21T14:41:57.804440+05:30"", ""trend_efficiency"": null, ""trigger_key"": """", ""underlying"": ""FOCIT""}"
