event_id,ts,event_type,session_id,underlying,exchange,instrument_kind,instrument_class,lifecycle_state,exposure_group,decision_source,strategy_version,score_version,universe_version,parameter_profile,payload_json
20260820102430231217-1,2026-08-20T10:24:30.231217+05:30,DAILY_MODE_CONTEXT,20260820_102429,,,,,,INDEX:,daily_mode_operator_control,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""computed_mode"": ""NORMAL"", ""effective_mode"": ""NORMAL"", ""path"": ""uploads\\DAILY_MODE.txt"", ""reason"": ""Daily mode is for 2026-08-17, not 2026-08-20"", ""status"": ""STALE""}"
20260820102615860496-2,2026-08-20T10:26:15.860496+05:30,DATA_HEALTH_ALERT,20260820_102429,NIFTY,NSE,INDEX,NSE_INDEX,,INDEX:BROAD_EQUITY,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:26:15.860496+05:30"", ""last_reason"": ""Option chain stale 39.08s; Candidate option quote stale 37.86s; Candidate option quote stale 37.86s; Candidate option quote stale 40.86s; Candidate option quote stale 38.86s; Candidate option quote stale 37.86s; Candidate option quote stale 37.86s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102615870331-3,2026-08-20T10:26:15.870331+05:30,DATA_HEALTH_ALERT,20260820_102429,BANKNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:BANKING,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:26:15.870331+05:30"", ""last_reason"": ""Option chain stale 39.09s; Candidate option quote stale 35.87s; Candidate option quote stale 34.87s; Candidate option quote stale 37.87s; Candidate option quote stale 35.87s; Candidate option quote stale 35.87s; Candidate option quote stale 35.87s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102615873982-4,2026-08-20T10:26:15.873982+05:30,DATA_HEALTH_ALERT,20260820_102429,FINNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:FINANCIALS,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:26:15.873982+05:30"", ""last_reason"": ""Option chain stale 39.09s; Candidate option quote stale 41.87s; Candidate option quote stale 37.87s; Candidate option quote stale 68.87s; Candidate option quote stale 62.87s; Candidate option quote stale 30.87s; Candidate option quote stale 172.87s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102615876429-5,2026-08-20T10:26:15.876429+05:30,DATA_HEALTH_ALERT,20260820_102429,MIDCPNIFTY,NSE,INDEX,NSE_INDEX,,INDEX:MIDCAP,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:26:15.876429+05:30"", ""last_reason"": ""Option chain stale 39.10s; Candidate option quote stale 38.87s; Candidate option quote stale 33.88s; Candidate option quote stale 42.88s; Candidate option quote stale 58.88s; Candidate option quote stale 240.88s; Candidate option quote stale 86.88s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102615878760-6,2026-08-20T10:26:15.878760+05:30,DATA_HEALTH_ALERT,20260820_102429,SENSEX,BSE,INDEX,BSE_INDEX,,INDEX:BSE_BROAD,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:26:15.878760+05:30"", ""last_reason"": ""Option chain stale 39.10s; Candidate option quote stale 24.88s; Candidate option quote stale 23.88s; Candidate option quote stale 25.88s; Candidate option quote stale 24.88s; Candidate option quote stale 22.88s; Candidate option quote stale 22.88s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102615881526-7,2026-08-20T10:26:15.881526+05:30,DATA_HEALTH_ALERT,20260820_102429,BANKEX,BSE,INDEX,BSE_INDEX,,INDEX:BANKING,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:26:15.881526+05:30"", ""last_reason"": ""Option chain stale 39.10s; Candidate option quote stale 3404.88s; Candidate option quote stale 37575.88s; Candidate option quote stale 781.88s; Candidate option quote stale 378.88s; Candidate option quote stale 40.88s; Candidate option quote stale 40.88s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102615887992-8,2026-08-20T10:26:15.887992+05:30,DATA_HEALTH_ALERT,20260820_102429,FOCIT,BSE,INDEX,BSE_INDEX,,INDEX:BSE_OTHER,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:26:15.887992+05:30"", ""last_reason"": ""Option chain stale 39.11s; Candidate option quote stale 243.88s; Candidate option quote stale 331.89s; Candidate option quote stale 37575.89s; Candidate option quote stale 37575.89s; Candidate option quote stale 37575.89s; Candidate option quote stale 924.89s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102615890475-9,2026-08-20T10:26:15.890475+05:30,DATA_HEALTH_ALERT,20260820_102429,NIFTYNXT50,NSE,INDEX,NSE_INDEX,,INDEX:BROAD_EQUITY,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:26:15.890475+05:30"", ""last_reason"": ""Option chain stale 39.11s; Candidate option quote depth unavailable; Candidate option quote depth unavailable; Candidate option quote stale 71412.89s; Candidate option quote stale 74712.89s; Candidate option quote depth unavailable; Candidate option quote depth unavailable"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102709343010-10,2026-08-20T10:27:09.343010+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260820_102429,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 29_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 45.57434475104941, ""calibration_uncertainty_risk"": 65.51724137931035, ""cross_instrument_market_hostility"": 28.06211430448987, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""29_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 50.28187111762585, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-20T10:27:09.343010+05:30""}}"
20260820102755729339-11,2026-08-20T10:27:55.729339+05:30,DATA_HEALTH_ALERT,20260820_102429,ASIANPAINT,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:ASIANPAINT,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:27:55.729339+05:30"", ""last_reason"": ""Option chain stale 41.25s; Candidate option quote stale 61.73s; Candidate option quote stale 52.73s; Candidate option quote stale 59.73s; Candidate option quote stale 56.73s; Candidate option quote stale 52.73s; Candidate option quote stale 61.73s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102755738527-12,2026-08-20T10:27:55.738527+05:30,DATA_HEALTH_ALERT,20260820_102429,AXISBANK,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:AXISBANK,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:27:55.738527+05:30"", ""last_reason"": ""Option chain stale 41.26s; Candidate option quote stale 53.74s; Candidate option quote stale 65.74s; Candidate option quote stale 24.74s; Candidate option quote stale 47.74s; Candidate option quote stale 47.74s; Candidate option quote stale 127.74s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102755741003-13,2026-08-20T10:27:55.741003+05:30,DATA_HEALTH_ALERT,20260820_102429,BAJAJ-AUTO,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:BAJAJ-AUTO,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:27:55.741003+05:30"", ""last_reason"": ""Option chain stale 41.26s; Candidate option quote stale 24.74s; Candidate option quote stale 60.74s; Candidate option quote stale 53.74s; Candidate option quote stale 30.74s; Candidate option quote stale 42.74s; Candidate option quote stale 74.74s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102755743219-14,2026-08-20T10:27:55.743219+05:30,DATA_HEALTH_ALERT,20260820_102429,BAJFINANCE,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:BAJFINANCE,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:27:55.743219+05:30"", ""last_reason"": ""Option chain stale 41.26s; Candidate option quote stale 37.74s; Candidate option quote stale 37.74s; Candidate option quote stale 70.74s; Candidate option quote stale 34.74s; Candidate option quote stale 34.74s; Candidate option quote stale 34.74s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102755745710-15,2026-08-20T10:27:55.745710+05:30,DATA_HEALTH_ALERT,20260820_102429,BAJAJFINSV,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:BAJAJFINSV,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:27:55.745710+05:30"", ""last_reason"": ""Option chain stale 41.27s; Candidate option quote stale 78.74s; Candidate option quote stale 247.74s; Candidate option quote stale 106.74s; Candidate option quote stale 47.75s; Candidate option quote stale 48.75s; Candidate option quote stale 62.75s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102755750478-16,2026-08-20T10:27:55.750478+05:30,DATA_HEALTH_ALERT,20260820_102429,BEL,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:BEL,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:27:55.750478+05:30"", ""last_reason"": ""Option chain stale 41.27s; Candidate option quote stale 32.75s; Candidate option quote stale 34.75s; Candidate option quote stale 34.75s; Candidate option quote stale 23.75s; Candidate option quote stale 32.75s; Candidate option quote stale 34.75s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102755754958-17,2026-08-20T10:27:55.754958+05:30,DATA_HEALTH_ALERT,20260820_102429,BHARTIARTL,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:BHARTIARTL,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:27:55.754958+05:30"", ""last_reason"": ""Option chain stale 41.28s; Candidate option quote stale 28.75s; Candidate option quote stale 29.75s; Candidate option quote stale 126.75s; Candidate option quote stale 54.75s; Candidate option quote stale 35.75s; Candidate option quote stale 98.75s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102755757345-18,2026-08-20T10:27:55.757345+05:30,DATA_HEALTH_ALERT,20260820_102429,CIPLA,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:CIPLA,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:27:55.757345+05:30"", ""last_reason"": ""Option chain stale 41.28s; Candidate option quote stale 87.76s; Candidate option quote stale 10.76s; Candidate option quote stale 9.76s; Candidate option quote stale 87.76s; Candidate option quote stale 10.76s; Candidate option quote stale 40.76s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102755719537-19,2026-08-20T10:27:55.719537+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260820_102429,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 29_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 45.58444853100818, ""calibration_uncertainty_risk"": 62.06896551724138, ""cross_instrument_market_hostility"": 28.5499284788572, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""29_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 50.20954610438556, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-20T10:27:55.719537+05:30""}}"
20260820102849338219-20,2026-08-20T10:28:49.338219+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260820_102429,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 27_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 46.06372268565333, ""calibration_uncertainty_risk"": 48.148148148148145, ""cross_instrument_market_hostility"": 27.263947432697634, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""27_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 49.376127565360264, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-20T10:28:49.338219+05:30""}}"
20260820102937256542-21,2026-08-20T10:29:37.256542+05:30,DATA_HEALTH_ALERT,20260820_102429,COALINDIA,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:COALINDIA,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:29:37.256542+05:30"", ""last_reason"": ""Option chain stale 42.75s; Candidate option quote stale 39.25s; Candidate option quote stale 39.25s; Candidate option quote stale 52.26s; Candidate option quote stale 36.26s; Candidate option quote stale 44.26s; Candidate option quote stale 85.26s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102937262620-22,2026-08-20T10:29:37.262620+05:30,DATA_HEALTH_ALERT,20260820_102429,DRREDDY,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:DRREDDY,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:29:37.262620+05:30"", ""last_reason"": ""Option chain stale 42.76s; Candidate option quote stale 40.26s; Candidate option quote stale 67.26s; Candidate option quote stale 91.26s; Candidate option quote stale 58.26s; Candidate option quote stale 40.26s; Candidate option quote stale 240.26s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102937269849-23,2026-08-20T10:29:37.269849+05:30,DATA_HEALTH_ALERT,20260820_102429,EICHERMOT,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:EICHERMOT,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:29:37.269849+05:30"", ""last_reason"": ""Option chain stale 42.76s; Candidate option quote stale 24.26s; Candidate option quote stale 29.26s; Candidate option quote stale 88.26s; Candidate option quote stale 33.27s; Candidate option quote stale 47.27s; Candidate option quote stale 165.27s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102937272574-24,2026-08-20T10:29:37.272574+05:30,DATA_HEALTH_ALERT,20260820_102429,ETERNAL,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:ETERNAL,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:29:37.272574+05:30"", ""last_reason"": ""Option chain stale 42.77s; Candidate option quote stale 45.27s; Candidate option quote stale 45.27s; Candidate option quote stale 39.27s; Candidate option quote stale 51.27s; Candidate option quote stale 30.27s; Candidate option quote stale 35.27s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102937274979-25,2026-08-20T10:29:37.274979+05:30,DATA_HEALTH_ALERT,20260820_102429,GRASIM,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:GRASIM,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:29:37.274979+05:30"", ""last_reason"": ""Option chain stale 42.77s; Candidate option quote stale 103.27s; Candidate option quote stale 95.27s; Candidate option quote stale 44.27s; Candidate option quote stale 46.27s; Candidate option quote stale 43.27s; Candidate option quote stale 19.27s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102937277188-26,2026-08-20T10:29:37.277188+05:30,DATA_HEALTH_ALERT,20260820_102429,HCLTECH,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:HCLTECH,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:29:37.277188+05:30"", ""last_reason"": ""Option chain stale 42.77s; Candidate option quote stale 31.28s; Candidate option quote stale 122.28s; Candidate option quote stale 31.28s; Candidate option quote stale 29.28s; Candidate option quote stale 38.28s; Candidate option quote stale 147.28s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102937279424-27,2026-08-20T10:29:37.279424+05:30,DATA_HEALTH_ALERT,20260820_102429,HDFCBANK,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:HDFCBANK,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:29:37.279424+05:30"", ""last_reason"": ""Option chain stale 42.77s; Candidate option quote stale 8.28s; Candidate option quote stale 8.28s; Candidate option quote stale 39.28s; Candidate option quote stale 35.28s; Candidate option quote stale 36.28s; Candidate option quote stale 62.28s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102937285244-28,2026-08-20T10:29:37.285244+05:30,DATA_HEALTH_ALERT,20260820_102429,HDFCLIFE,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:HDFCLIFE,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:29:37.285244+05:30"", ""last_reason"": ""Option chain stale 42.78s; Candidate option quote stale 42.28s; Candidate option quote stale 81.28s; Candidate option quote stale 46.28s; Candidate option quote stale 68.28s; Candidate option quote stale 40.28s; Candidate option quote stale 91.28s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820102937241136-29,2026-08-20T10:29:37.241136+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260820_102429,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 25_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 46.2674161570193, ""calibration_uncertainty_risk"": 56.0, ""cross_instrument_market_hostility"": 28.047968366240667, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""25_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 49.97644771250296, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-20T10:29:37.241136+05:30""}}"
20260820103237359936-30,2026-08-20T10:32:37.359936+05:30,DATA_HEALTH_ALERT,20260820_102429,KOTAKBANK,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:KOTAKBANK,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:32:37.359936+05:30"", ""last_reason"": ""Option chain stale 42.92s; Candidate option quote stale 59.36s; Candidate option quote stale 64.36s; Candidate option quote stale 73.36s; Candidate option quote stale 66.36s; Candidate option quote stale 47.36s; Candidate option quote stale 70.36s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820103335504067-31,2026-08-20T10:33:35.504067+05:30,PORTFOLIO_NO_TRADE_BLOCK,20260820_102429,,,,,,INDEX:,portfolio_no_trade_engine,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""reason"": ""Portfolio no-trade hard veto: 26_instruments_data_invalid, no_candidate_grade_A_or_better"", ""snapshot"": {""components"": {""best_candidate_weakness_risk"": 41.297430944401555, ""calibration_uncertainty_risk"": 53.84615384615385, ""cross_instrument_market_hostility"": 27.29029686513026, ""data_breadth_risk"": 100.0, ""event_gap_system_risk"": 0.0, ""liquidity_breadth_risk"": 100.0, ""recent_loss_psychology_risk"": 0.0}, ""enabled"": true, ""hard_vetoes"": [""26_instruments_data_invalid"", ""no_candidate_grade_A_or_better""], ""score"": 48.474724801434135, ""shutdown_above"": 70.0, ""status"": ""BLOCKED"", ""timestamp"": ""2026-08-20T10:33:35.504067+05:30""}}"
20260820103424415962-32,2026-08-20T10:34:24.415962+05:30,DATA_HEALTH_ALERT,20260820_102429,POWERGRID,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:POWERGRID,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:34:24.415962+05:30"", ""last_reason"": ""Option chain stale 43.76s; Candidate option quote stale 140.41s; Candidate option quote stale 149.41s; Candidate option quote stale 143.41s; Candidate option quote stale 240.42s; Candidate option quote stale 113.42s; Candidate option quote stale 69.42s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
20260820103424422187-33,2026-08-20T10:34:24.422187+05:30,DATA_HEALTH_ALERT,20260820_102429,RELIANCE,NSE,STOCK,NSE_STOCK_OPTION,,STOCK:RELIANCE,data_health_orchestrator,paper-strategy-8ade763620b6,opportunity-score-8ade763620b6,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,"{""alert_threshold_cycles"": 2, ""consecutive_bad_cycles"": 2, ""last_bad_at"": ""2026-08-20T10:34:24.422187+05:30"", ""last_reason"": ""Option chain stale 43.76s; Candidate option quote stale 46.42s; Candidate option quote stale 49.42s; Candidate option quote stale 64.42s; Candidate option quote stale 46.42s; Candidate option quote stale 52.42s; Candidate option quote stale 65.42s"", ""last_valid_at"": """", ""scope"": ""trade"", ""status"": ""ALERT""}"
